sample,mean_parse_height,num_parses,type,length
t158 t232 t80 t235 t181 t87 t218 t123 t285 t232 t80 t143 t87 t295 t31 t295 t184 t294 t82 t173 t267 t51 t204 t120 t276 t123 t280 t285,21.0,1.0,positive,28
t26 t232 t143 t282 t84 t267 t199 t285 t235 t143 t184 t294 t62 t285 t232 t181 t205 t123 t285 t232 t181 t87 t89 t123 t280 t205 t123 t285,16.0,1.0,positive,28
t158 t232 t80 t194 t87 t205 t77 t5 t148 t252 t77 t30 t196 t15 t15 t15 t15 t250 t30 t59 t3 t220 t148 t31 t152 t276 t123 t285,18.0,1.0,positive,28
t26 t232 t181 t87 t295 t31 t152 t274 t291 t102 t77 t30 t151 t250 t211 t103 t68 t3 t220 t15 t3 t220 t296 t31 t152 t276 t123 t285,18.0,1.0,positive,28
t26 t235 t181 t87 t177 t250 t30 t201 t89 t31 t295 t39 t122 t194 t169 t196 t15 t15 t214 t12 t274 t41 t77 t15 t244 t276 t123 t285,19.0,1.0,positive,28
t26 t235 t181 t87 t177 t250 t291 t150 t94 t79 t196 t15 t15 t122 t101 t87 t257 t3 t15 t262 t196 t15 t89 t31 t152 t276 t123 t285,20.0,1.0,positive,28
t199 t289 t232 t143 t282 t176 t247 t291 t280 t285 t232 t143 t184 t2 t62 t285 t194 t87 t218 t123 t285 t291 t77 t150 t195 t44 t299 t285,16.0,1.0,positive,28
t26 t232 t80 t143 t285 t232 t143 t184 t2 t27 t173 t267 t235 t143 t184 t294 t62 t267 t3 t299 t285 t150 t230 t195 t44 t280 t280 t285,20.0,1.0,positive,28
t236 t56 t0 t5 t221 t40 t78 t105 t1 t152 t22 t124 t287 t161 t106 t16 t220 t156 t181 t252 t248 t171 t143 t64 t175 t280 t10 t4,,,negative,28
t145 t10 t184 t186 t289 t190 t50 t181 t214 t201 t205 t5 t44 t71 t45 t32 t232 t16 t136 t210 t35 t265 t207 t108 t50 t149 t44 t94,,,negative,28
t204 t126 t63 t249 t185 t184 t194 t98 t79 t98 t283 t229 t249 t271 t250 t34 t229 t45 t56 t285 t143 t218 t189 t2 t249 t56 t102 t48,,,negative,28
t71 t119 t132 t17 t15 t141 t199 t99 t182 t34 t252 t175 t198 t265 t56 t264 t205 t248 t96 t77 t61 t137 t185 t160 t296 t136 t259 t204,,,negative,28
t200 t190 t75 t164 t46 t80 t259 t212 t141 t250 t151 t214 t236 t82 t69 t145 t77 t211 t125 t234 t148 t248 t57 t96 t295 t177 t290 t293,,,negative,28
t138 t235 t231 t99 t276 t143 t188 t13 t101 t275 t290 t119 t70 t214 t257 t172 t35 t247 t254 t207 t249 t171 t55 t111 t66 t175 t272 t166,,,negative,28
t112 t279 t59 t31 t66 t137 t275 t27 t17 t35 t187 t266 t31 t297 t183 t143 t72 t287 t250 t89 t123 t254 t22 t148 t4 t158 t124 t13,,,negative,28
t0 t252 t160 t278 t32 t45 t156 t297 t7 t59 t111 t55 t191 t267 t219 t164 t105 t247 t219 t252 t212 t132 t119 t140 t253 t264 t221 t59,,,negative,28
t145 t291 t264 t73 t156 t88 t212 t125 t235 t136 t275 t222 t35 t199 t43 t279 t252 t141 t219 t191 t45 t239 t272 t160 t120 t249 t112 t35,,,negative,28
t21 t212 t136 t194 t16 t236 t118 t263 t156 t230 t250 t58 t22 t244 t43 t89 t128 t144 t152 t84 t152 t49 t276 t250 t168 t182 t30 t119,,,negative,28
t26 t232 t181 t87 t103 t250 t87 t252 t236 t294 t273 t291 t252 t77 t87 t275 t230 t75 t296 t31 t150 t115 t252 t289 t144 t120 t276 t123 t285,21.0,1.0,positive,29
t158 t232 t143 t39 t194 t285 t235 t80 t194 t285 t194 t205 t123 t87 t295 t31 t295 t39 t168 t120 t11 t196 t15 t15 t289 t244 t276 t123 t285,15.0,1.0,positive,29
t158 t232 t143 t39 t143 t285 t235 t181 t280 t87 t16 t250 t84 t87 t257 t102 t194 t75 t15 t102 t194 t294 t77 t148 t31 t152 t276 t123 t285,19.0,1.0,positive,29
t158 t232 t181 t87 t177 t250 t30 t257 t3 t15 t103 t196 t15 t89 t31 t295 t184 t2 t27 t173 t285 t168 t163 t150 t230 t195 t276 t123 t285,20.0,1.0,positive,29
t158 t232 t181 t87 t11 t5 t132 t291 t75 t196 t250 t211 t121 t275 t3 t15 t143 t102 t194 t66 t216 t196 t296 t31 t136 t28 t276 t123 t285,23.0,1.0,positive,29
t199 t289 t232 t80 t194 t285 t232 t143 t282 t150 t84 t122 t96 t12 t285 t143 t280 t87 t0 t116 t31 t150 t56 t289 t204 t11 t276 t123 t285,17.0,1.0,positive,29
t199 t115 t235 t143 t282 t84 t285 t235 t143 t282 t176 t132 t280 t267 t122 t285 t150 t230 t195 t44 t299 t285 t194 t87 t11 t1 t276 t123 t285,17.0,1.0,positive,29
t199 t289 t232 t181 t87 t16 t250 t30 t257 t3 t220 t15 t89 t31 t200 t253 t30 t257 t3 t220 t15 t89 t150 t65 t171 t122 t276 t123 t285,19.0,1.0,positive,29
t199 t289 t232 t181 t87 t269 t250 t30 t68 t102 t22 t168 t183 t75 t15 t231 t266 t145 t75 t148 t31 t148 t253 t43 t51 t28 t276 t123 t285,21.0,1.0,positive,29
t199 t289 t235 t143 t39 t122 t285 t194 t87 t0 t116 t31 t3 t43 t108 t253 t123 t266 t262 t84 t169 t196 t15 t15 t289 t244 t276 t123 t285,15.0,1.0,positive,29
t162 t194 t182 t274 t206 t8 t212 t219 t2 t85 t193 t2 t168 t57 t89 t138 t259 t181 t216 t275 t66 t235 t191 t71 t156 t20 t59 t273 t259,,,negative,29
t183 t138 t128 t102 t196 t186 t188 t51 t244 t1 t230 t214 t171 t163 t226 t166 t67 t182 t232 t299 t26 t194 t249 t78 t182 t252 t262 t9 t5,,,negative,29
t112 t44 t128 t37 t191 t98 t103 t232 t88 t33 t188 t269 t43 t114 t216 t250 t250 t278 t3 t43 t11 t7 t218 t112 t50 t189 t102 t253 t33,,,negative,29
t41 t267 t143 t9 t299 t294 t216 t152 t128 t231 t87 t293 t125 t114 t71 t186 t214 t163 t28 t17 t283 t75 t71 t239 t240 t108 t203 t79 t34,,,negative,29
t182 t138 t286 t181 t169 t40 t134 t188 t49 t123 t17 t166 t248 t269 t9 t290 t106 t162 t230 t158 t218 t141 t67 t32 t51 t102 t164 t296 t17,,,negative,29
t230 t279 t244 t296 t265 t169 t119 t206 t1 t144 t172 t219 t65 t299 t44 t61 t79 t174 t15 t228 t287 t221 t162 t122 t112 t295 t30 t1 t44,,,negative,29
t278 t72 t124 t174 t198 t122 t175 t293 t262 t283 t220 t123 t234 t219 t231 t181 t295 t166 t285 t169 t58 t70 t286 t229 t3 t166 t151 t29 t259,,,negative,29
t65 t16 t73 t51 t172 t12 t299 t108 t250 t104 t160 t168 t162 t4 t162 t71 t104 t1 t151 t185 t196 t89 t214 t290 t201 t70 t7 t254 t123,,,negative,29
t120 t137 t114 t185 t203 t221 t250 t114 t201 t75 t103 t29 t229 t91 t226 t66 t112 t198 t31 t123 t95 t82 t193 t138 t116 t134 t62 t66 t106,,,negative,29
t64 t85 t218 t180 t269 t232 t153 t269 t5 t160 t21 t102 t204 t64 t16 t103 t193 t46 t10 t45 t56 t43 t173 t297 t286 t72 t34 t218 t184,,,negative,29
t199 t289 t235 t143 t39 t194 t87 t16 t250 t291 t150 t94 t90 t196 t15 t15 t99 t101 t87 t59 t3 t15 t262 t196 t296 t31 t152 t276 t123 t285,19.0,1.0,positive,30
t199 t289 t232 t181 t87 t87 t218 t161 t73 t198 t266 t134 t33 t150 t0 t15 t136 t40 t75 t264 t250 t211 t121 t275 t89 t31 t152 t276 t123 t285,20.0,1.0,positive,30
t26 t235 t181 t87 t41 t5 t29 t196 t122 t126 t15 t126 t15 t244 t249 t195 t75 t196 t250 t211 t103 t59 t3 t220 t148 t31 t152 t276 t123 t285,22.0,1.0,positive,30
t158 t235 t181 t87 t103 t250 t30 t201 t3 t282 t276 t94 t144 t143 t231 t194 t66 t275 t196 t296 t31 t136 t158 t291 t77 t150 t195 t276 t123 t285,23.0,1.0,positive,30
t26 t235 t181 t87 t16 t250 t222 t79 t196 t122 t126 t15 t214 t12 t228 t112 t81 t136 t87 t275 t3 t15 t103 t196 t148 t31 t152 t276 t123 t285,21.0,1.0,positive,30
t26 t232 t80 t291 t28 t195 t44 t285 t232 t143 t184 t2 t62 t285 t3 t205 t123 t87 t0 t116 t31 t200 t207 t43 t253 t123 t28 t276 t123 t285,15.0,1.0,positive,30
t199 t115 t232 t143 t184 t294 t62 t285 t143 t87 t103 t250 t250 t194 t169 t288 t90 t196 t15 t15 t115 t244 t87 t59 t89 t31 t152 t276 t123 t285,20.0,1.0,positive,30
t26 t232 t80 t235 t181 t87 t295 t31 t3 t222 t244 t211 t247 t289 t96 t89 t196 t15 t15 t115 t244 t276 t123 t285 t235 t181 t205 t123 t299 t285,21.0,1.0,positive,30
t26 t235 t181 t87 t11 t198 t236 t84 t68 t80 t0 t291 t75 t264 t250 t30 t68 t3 t150 t94 t144 t262 t196 t15 t89 t31 t152 t276 t123 t285,21.0,1.0,positive,30
t26 t235 t143 t39 t263 t230 t195 t44 t285 t232 t80 t143 t87 t89 t123 t87 t16 t250 t30 t201 t3 t220 t148 t31 t239 t290 t122 t276 t123 t285,17.0,1.0,positive,30
t52 t176 t288 t13 t158 t37 t218 t99 t104 t186 t199 t118 t195 t279 t120 t22 t232 t279 t16 t229 t59 t250 t57 t145 t12 t115 t43 t123 t50 t106,,,negative,30
t295 t140 t216 t207 t151 t166 t138 t7 t103 t137 t239 t88 t206 t143 t15 t88 t116 t199 t50 t55 t107 t22 t28 t230 t231 t219 t215 t128 t51 t166,,,negative,30
t57 t140 t82 t116 t271 t218 t169 t120 t84 t1 t161 t98 t222 t79 t21 t81 t128 t192 t122 t287 t144 t148 t64 t274 t175 t184 t191 t226 t79 t26,,,negative,30
t275 t119 t153 t27 t182 t9 t22 t184 t286 t40 t276 t59 t145 t218 t101 t254 t219 t173 t132 t153 t183 t299 t77 t104 t39 t13 t102 t116 t121 t91,,,negative,30
t8 t222 t111 t31 t219 t149 t8 t191 t163 t57 t28 t222 t241 t61 t164 t203 t31 t160 t259 t250 t149 t20 t186 t69 t182 t176 t11 t166 t176 t223,,,negative,30
t266 t193 t287 t84 t180 t95 t155 t265 t274 t69 t253 t55 t232 t162 t82 t289 t134 t206 t168 t173 t248 t122 t102 t103 t116 t171 t176 t214 t219 t230,,,negative,30
t192 t193 t49 t189 t205 t40 t275 t79 t215 t198 t44 t122 t189 t162 t172 t174 t201 t214 t248 t164 t253 t121 t291 t104 t73 t185 t199 t137 t16 t13,,,negative,30
t240 t166 t5 t21 t289 t52 t253 t89 t120 t183 t254 t164 t149 t171 t34 t77 t189 t93 t57 t43 t88 t265 t287 t266 t299 t111 t120 t32 t274 t186,,,negative,30
t216 t143 t267 t17 t294 t264 t244 t22 t162 t200 t155 t89 t289 t28 t181 t183 t289 t137 t4 t21 t136 t5 t158 t153 t85 t46 t76 t189 t234 t232,,,negative,30
t211 t51 t222 t293 t141 t207 t212 t143 t186 t280 t122 t21 t107 t235 t193 t138 t106 t280 t152 t2 t169 t125 t184 t177 t299 t61 t27 t250 t4 t232,,,negative,30
t26 t232 t143 t184 t2 t27 t173 t285 t199 t285 t235 t143 t184 t294 t27 t173 t267 t232 t143 t39 t3 t280 t285 t143 t87 t41 t1 t276 t123 t280 t285,17.0,1.0,positive,31
t199 t289 t235 t143 t282 t3 t282 t184 t2 t62 t285 t291 t150 t94 t99 t96 t160 t12 t244 t211 t247 t98 t267 t143 t285 t263 t230 t195 t44 t299 t285,22.0,1.0,positive,31
t26 t232 t143 t184 t294 t82 t173 t285 t3 t87 t295 t31 t3 t222 t244 t211 t247 t289 t286 t234 t12 t169 t196 t122 t126 t15 t289 t244 t276 t123 t285,16.0,1.0,positive,31
t199 t115 t232 t143 t282 t150 t115 t96 t218 t112 t29 t96 t12 t285 t143 t285 t235 t143 t282 t88 t66 t48 t63 t280 t285 t143 t87 t218 t123 t299 t285,18.0,1.0,positive,31
t26 t232 t143 t184 t2 t62 t267 t232 t80 t194 t280 t285 t232 t80 t3 t87 t103 t250 t30 t275 t3 t220 t296 t31 t152 t276 t123 t87 t218 t123 t285,21.0,1.0,positive,31
t199 t289 t232 t80 t194 t87 t0 t116 t31 t136 t194 t169 t196 t122 t126 t15 t293 t70 t212 t99 t96 t105 t187 t12 t71 t148 t12 t120 t276 t123 t285,19.0,1.0,positive,31
t199 t115 t232 t143 t39 t232 t143 t184 t2 t27 t173 t267 t235 t181 t280 t285 t219 t195 t44 t299 t285 t235 t143 t282 t58 t162 t267 t3 t299 t299 t285,17.0,1.0,positive,31
t26 t235 t143 t39 t17 t230 t195 t44 t285 t194 t87 t177 t250 t30 t201 t3 t15 t262 t196 t296 t31 t105 t50 t76 t218 t290 t144 t120 t276 t123 t285,19.0,1.0,positive,31
t26 t232 t143 t39 t3 t87 t269 t250 t193 t183 t89 t177 t87 t59 t3 t15 t143 t102 t5 t183 t66 t125 t85 t151 t196 t148 t31 t152 t276 t123 t285,24.0,1.0,positive,31
t158 t232 t80 t143 t87 t16 t250 t193 t183 t89 t82 t87 t68 t3 t15 t140 t230 t66 t125 t85 t151 t196 t15 t89 t31 t226 t290 t122 t276 t123 t285,24.0,1.0,positive,31
t287 t51 t196 t266 t183 t39 t266 t231 t71 t34 t231 t266 t78 t288 t155 t138 t132 t234 t218 t285 t84 t82 t247 t294 t134 t27 t26 t6 t169 t207 t105,,,negative,31
t28 t71 t184 t161 t239 t107 t257 t248 t195 t124 t212 t45 t34 t26 t76 t205 t273 t199 t184 t183 t82 t230 t102 t94 t94 t116 t123 t119 t191 t215 t85,,,negative,31
t274 t248 t216 t79 t216 t76 t192 t4 t87 t196 t111 t235 t144 t65 t252 t105 t232 t228 t150 t49 t221 t44 t182 t181 t72 t72 t195 t132 t88 t207 t194,,,negative,31
t26 t120 t177 t26 t2 t272 t278 t274 t181 t115 t219 t254 t212 t196 t16 t211 t126 t72 t296 t80 t21 t120 t28 t91 t71 t195 t232 t85 t99 t187 t148,,,negative,31
t184 t228 t186 t266 t148 t132 t192 t156 t69 t282 t267 t123 t212 t264 t115 t79 t222 t123 t11 t195 t112 t5 t9 t34 t77 t273 t49 t63 t241 t229 t182,,,negative,31
t293 t293 t229 t188 t145 t191 t112 t262 t49 t141 t295 t172 t289 t236 t66 t212 t206 t191 t31 t253 t5 t121 t214 t120 t211 t94 t88 t69 t171 t21 t210,,,negative,31
t289 t69 t214 t21 t62 t9 t155 t87 t275 t49 t168 t206 t293 t102 t262 t121 t77 t40 t274 t286 t104 t271 t235 t252 t12 t188 t220 t210 t152 t116 t148,,,negative,31
t168 t84 t235 t21 t192 t143 t136 t111 t183 t193 t48 t62 t104 t12 t96 t180 t174 t46 t150 t247 t294 t269 t90 t82 t37 t262 t153 t106 t152 t96 t90,,,negative,31
t98 t272 t285 t228 t102 t273 t228 t257 t196 t90 t59 t95 t102 t287 t34 t295 t264 t115 t295 t68 t201 t162 t266 t194 t80 t59 t44 t112 t201 t132 t187,,,negative,31
t172 t138 t141 t39 t132 t201 t121 t218 t259 t176 t240 t121 t45 t194 t0 t67 t78 t223 t264 t5 t269 t13 t136 t81 t145 t33 t0 t235 t276 t17 t296,,,negative,31
t158 t235 t80 t199 t285 t122 t87 t177 t250 t211 t103 t59 t102 t194 t75 t148 t31 t295 t282 t150 t84 t153 t267 t51 t6 t291 t77 t150 t195 t276 t123 t285,18.0,1.0,positive,32
t26 t235 t181 t87 t16 t250 t30 t68 t3 t15 t140 t230 t66 t280 t145 t265 t222 t80 t199 t285 t143 t125 t37 t244 t196 t15 t89 t31 t152 t276 t123 t285,30.0,1.0,positive,32
t158 t235 t143 t282 t149 t162 t267 t194 t87 t295 t31 t183 t12 t207 t30 t68 t230 t75 t15 t231 t266 t79 t63 t77 t296 t134 t171 t144 t120 t276 t123 t285,20.0,1.0,positive,32
t26 t232 t143 t282 t3 t43 t211 t247 t99 t96 t12 t267 t199 t285 t232 t80 t199 t285 t232 t143 t39 t194 t285 t232 t181 t205 t123 t299 t280 t205 t123 t285,19.0,1.0,positive,32
t158 t232 t80 t219 t195 t44 t285 t143 t87 t177 t250 t30 t275 t89 t31 t3 t43 t211 t247 t289 t266 t262 t84 t169 t196 t15 t15 t289 t244 t276 t123 t285,15.0,1.0,positive,32
t158 t235 t143 t282 t58 t98 t285 t232 t143 t282 t176 t66 t34 t252 t280 t285 t199 t285 t199 t87 t89 t123 t285 t194 t87 t0 t116 t31 t152 t276 t123 t285,19.0,1.0,positive,32
t199 t289 t235 t80 t235 t143 t184 t294 t82 t173 t285 t232 t181 t87 t41 t1 t276 t123 t285 t235 t181 t299 t87 t11 t5 t276 t123 t285 t199 t205 t123 t285,20.0,1.0,positive,32
t158 t235 t80 t143 t87 t205 t128 t1 t122 t196 t122 t126 t15 t126 t15 t244 t223 t75 t196 t250 t211 t103 t201 t89 t31 t295 t39 t122 t122 t276 t123 t285,22.0,1.0,positive,32
t158 t235 t143 t39 t235 t181 t87 t0 t116 t31 t15 t196 t22 t68 t263 t230 t195 t276 t123 t285 t235 t143 t184 t294 t82 t173 t285 t194 t205 t123 t280 t285,19.0,1.0,positive,32
t26 t235 t80 t143 t87 t41 t198 t148 t75 t196 t250 t84 t87 t257 t185 t276 t252 t77 t15 t89 t31 t106 t8 t22 t6 t291 t77 t150 t195 t276 t123 t285,19.0,1.0,positive,32
t264 t193 t218 t90 t171 t114 t87 t180 t120 t257 t204 t279 t173 t112 t115 t88 t267 t285 t95 t183 t51 t181 t95 t105 t158 t240 t297 t191 t17 t158 t1 t55,,,negative,32
t221 t138 t219 t95 t241 t26 t162 t123 t162 t59 t37 t5 t149 t283 t174 t84 t295 t17 t219 t176 t90 t28 t219 t148 t138 t214 t128 t220 t291 t241 t144 t205,,,negative,32
t95 t20 t120 t271 t177 t175 t4 t102 t204 t228 t203 t51 t144 t63 t69 t200 t78 t234 t111 t220 t214 t297 t181 t52 t108 t140 t71 t52 t119 t64 t58 t141,,,negative,32
t71 t126 t67 t289 t183 t31 t51 t280 t149 t111 t273 t152 t3 t132 t200 t235 t276 t187 t87 t144 t65 t289 t152 t125 t104 t43 t27 t148 t283 t275 t57 t80,,,negative,32
t2 t171 t126 t191 t166 t185 t194 t212 t101 t2 t55 t198 t228 t8 t8 t103 t164 t82 t185 t273 t77 t59 t287 t150 t216 t107 t198 t1 t252 t190 t106 t107,,,negative,32
t59 t163 t56 t232 t82 t79 t66 t172 t287 t164 t180 t22 t295 t29 t80 t269 t80 t195 t235 t76 t198 t214 t6 t91 t40 t103 t299 t56 t296 t124 t55 t189,,,negative,32
t254 t71 t188 t230 t187 t153 t278 t62 t280 t195 t8 t214 t95 t115 t175 t40 t211 t29 t254 t75 t163 t234 t176 t198 t252 t210 t252 t265 t61 t196 t168 t249,,,negative,32
t218 t50 t62 t64 t152 t294 t10 t294 t85 t16 t180 t162 t232 t263 t144 t275 t137 t43 t126 t112 t184 t101 t286 t171 t7 t11 t235 t2 t20 t13 t177 t68,,,negative,32
t253 t253 t282 t271 t196 t198 t27 t44 t71 t232 t45 t31 t72 t59 t158 t206 t85 t28 t244 t31 t118 t16 t107 t138 t163 t207 t101 t22 t194 t76 t195 t149,,,negative,32
t101 t190 t26 t182 t59 t176 t87 t27 t31 t278 t21 t48 t218 t65 t15 t0 t287 t67 t140 t275 t104 t79 t166 t181 t236 t153 t239 t103 t141 t193 t108 t88,,,negative,32
t26 t232 t181 t87 t0 t116 t31 t152 t187 t223 t63 t77 t196 t250 t211 t103 t68 t230 t252 t77 t15 t89 t31 t150 t94 t144 t196 t22 t144 t11 t276 t123 t285,19.0,1.0,positive,33
t26 t235 t80 t199 t285 t219 t195 t44 t87 t16 t250 t193 t183 t230 t102 t77 t148 t177 t87 t275 t89 t31 t295 t184 t2 t82 t173 t267 t168 t28 t276 t123 t285,21.0,1.0,positive,33
t158 t232 t80 t194 t87 t11 t5 t187 t46 t0 t116 t31 t152 t75 t264 t250 t30 t68 t3 t15 t140 t102 t194 t66 t275 t196 t15 t89 t31 t152 t276 t123 t285,24.0,1.0,positive,33
t158 t232 t181 t87 t0 t116 t31 t152 t37 t125 t99 t102 t77 t30 t151 t250 t30 t257 t231 t266 t79 t75 t15 t185 t276 t252 t77 t148 t31 t152 t276 t123 t285,20.0,1.0,positive,33
t26 t235 t80 t194 t87 t0 t116 t31 t3 t273 t183 t12 t244 t211 t247 t289 t286 t234 t12 t169 t196 t122 t126 t15 t214 t12 t7 t112 t52 t11 t276 t123 t285,18.0,1.0,positive,33
t199 t115 t235 t80 t3 t87 t177 t250 t87 t252 t236 t62 t291 t219 t195 t196 t122 t126 t15 t77 t87 t59 t89 t31 t3 t222 t244 t71 t51 t122 t276 t123 t285,23.0,1.0,positive,33
t26 t235 t143 t184 t294 t27 t173 t285 t199 t285 t232 t143 t39 t194 t299 t87 t87 t0 t116 t31 t282 t276 t94 t204 t196 t22 t28 t276 t128 t5 t276 t123 t285,20.0,1.0,positive,33
t26 t235 t181 t87 t295 t31 t282 t276 t94 t144 t196 t22 t276 t205 t161 t291 t99 t198 t276 t196 t122 t126 t15 t214 t12 t274 t41 t77 t15 t244 t276 t123 t285,19.0,1.0,positive,33
t158 t232 t143 t39 t194 t87 t0 t116 t31 t200 t207 t211 t121 t59 t20 t276 t219 t195 t196 t15 t15 t77 t296 t190 t94 t31 t123 t6 t219 t195 t276 t123 t285,22.0,1.0,positive,33
t158 t232 t181 t87 t0 t116 t31 t3 t43 t211 t103 t257 t3 t220 t15 t89 t27 t173 t79 t51 t194 t169 t11 t196 t122 t126 t15 t29 t177 t3 t276 t123 t285,19.0,1.0,positive,33
t192 t37 t52 t283 t239 t70 t8 t88 t1 t194 t136 t78 t13 t205 t40 t76 t240 t161 t61 t68 t216 t193 t156 t99 t124 t12 t241 t188 t111 t249 t98 t199 t150,,,negative,33
t215 t123 t271 t112 t190 t184 t278 t200 t12 t21 t44 t259 t91 t201 t223 t158 t196 t169 t249 t169 t176 t37 t140 t96 t276 t183 t49 t102 t21 t241 t297 t137 t229,,,negative,33
t216 t58 t266 t279 t81 t144 t148 t21 t52 t210 t231 t108 t279 t6 t50 t17 t181 t51 t176 t198 t16 t172 t252 t94 t26 t183 t188 t69 t112 t45 t107 t80 t122,,,negative,33
t200 t87 t296 t215 t276 t106 t285 t223 t272 t105 t50 t275 t6 t222 t104 t143 t26 t222 t107 t89 t65 t273 t171 t194 t22 t193 t93 t124 t22 t264 t195 t2 t56,,,negative,33
t41 t88 t299 t211 t188 t13 t266 t152 t239 t278 t185 t291 t39 t85 t219 t71 t32 t287 t240 t41 t15 t51 t72 t45 t234 t296 t192 t78 t70 t107 t118 t10 t164,,,negative,33
t48 t162 t289 t151 t56 t115 t181 t296 t293 t105 t44 t144 t30 t98 t155 t46 t293 t156 t120 t150 t152 t254 t200 t241 t32 t64 t195 t29 t158 t98 t248 t134 t248,,,negative,33
t112 t275 t37 t263 t247 t58 t294 t20 t40 t194 t296 t111 t249 t91 t149 t156 t143 t259 t273 t236 t13 t81 t191 t35 t46 t26 t230 t2 t182 t180 t22 t231 t27,,,negative,33
t101 t264 t289 t76 t73 t105 t39 t150 t155 t49 t118 t228 t77 t3 t145 t263 t151 t274 t91 t7 t77 t262 t158 t91 t286 t119 t78 t13 t203 t107 t31 t236 t128,,,negative,33
t271 t50 t172 t228 t21 t279 t164 t125 t280 t207 t20 t299 t85 t75 t220 t29 t259 t288 t73 t69 t11 t230 t239 t188 t173 t111 t254 t120 t288 t88 t263 t263 t216,,,negative,33
t98 t201 t103 t182 t56 t184 t44 t20 t210 t276 t17 t32 t44 t71 t99 t143 t234 t299 t262 t63 t257 t169 t273 t175 t263 t119 t289 t27 t193 t35 t223 t254 t149,,,negative,33
t158 t232 t80 t143 t285 t232 t143 t39 t194 t299 t87 t16 t250 t211 t103 t257 t3 t220 t15 t230 t75 t148 t31 t295 t184 t2 t27 t173 t285 t122 t122 t276 t123 t285,18.0,1.0,positive,34
t199 t115 t232 t143 t282 t149 t29 t196 t15 t15 t126 t12 t285 t232 t181 t280 t285 t235 t143 t282 t149 t98 t285 t143 t285 t235 t143 t39 t3 t299 t280 t205 t123 t285,16.0,1.0,positive,34
t158 t232 t181 t87 t0 t116 t31 t136 t28 t148 t252 t77 t196 t250 t87 t183 t231 t266 t79 t102 t77 t148 t177 t87 t201 t89 t31 t15 t196 t22 t28 t276 t123 t285,22.0,1.0,positive,34
t199 t289 t235 t80 t291 t28 t195 t44 t285 t235 t143 t39 t143 t280 t87 t269 t250 t30 t68 t230 t294 t77 t15 t20 t276 t75 t296 t31 t239 t13 t28 t276 t123 t285,19.0,1.0,positive,34
t26 t235 t143 t184 t294 t27 t173 t267 t232 t181 t280 t285 t235 t181 t87 t269 t250 t84 t87 t68 t3 t220 t15 t230 t252 t77 t296 t31 t152 t276 t123 t205 t123 t285,22.0,1.0,positive,34
t26 t232 t80 t194 t87 t269 t250 t193 t183 t3 t220 t148 t82 t87 t275 t43 t171 t278 t59 t294 t276 t291 t28 t195 t196 t15 t15 t77 t296 t31 t152 t276 t123 t285,21.0,1.0,positive,34
t158 t232 t181 t87 t87 t11 t71 t1 t132 t291 t17 t230 t195 t196 t122 t126 t15 t77 t196 t250 t211 t121 t257 t3 t220 t15 t3 t220 t296 t31 t152 t276 t123 t285,20.0,1.0,positive,34
t199 t115 t232 t80 t235 t143 t282 t176 t241 t280 t267 t219 t195 t44 t285 t150 t230 t195 t44 t205 t123 t285 t235 t143 t282 t149 t98 t267 t122 t285 t199 t280 t299 t285,17.0,1.0,positive,34
t26 t232 t181 t87 t295 t31 t295 t39 t168 t194 t169 t196 t15 t15 t247 t250 t221 t234 t39 t291 t282 t276 t94 t99 t96 t105 t12 t12 t4 t278 t70 t276 t123 t285,22.0,1.0,positive,34
t199 t289 t235 t143 t282 t88 t241 t280 t285 t232 t181 t280 t285 t219 t195 t44 t87 t103 t250 t211 t103 t59 t231 t22 t51 t183 t102 t77 t296 t31 t152 t276 t123 t285,20.0,1.0,positive,34
t283 t257 t279 t228 t69 t289 t35 t231 t2 t0 t215 t287 t106 t180 t115 t128 t94 t214 t215 t286 t253 t11 t240 t286 t295 t211 t71 t40 t5 t177 t156 t108 t194 t267,,,negative,34
t55 t134 t247 t111 t279 t160 t295 t287 t188 t257 t34 t52 t143 t12 t185 t84 t214 t241 t52 t192 t101 t184 t119 t236 t95 t46 t222 t257 t252 t244 t89 t118 t26 t76,,,negative,34
t201 t287 t78 t271 t56 t40 t155 t45 t12 t75 t57 t95 t138 t177 t276 t50 t234 t149 t248 t241 t196 t128 t140 t137 t141 t9 t194 t223 t211 t285 t10 t59 t214 t296,,,negative,34
t123 t204 t215 t13 t236 t182 t161 t62 t119 t35 t52 t17 t37 t248 t49 t88 t50 t3 t222 t52 t29 t106 t158 t79 t294 t212 t91 t124 t55 t51 t28 t4 t152 t116,,,negative,34
t55 t64 t291 t15 t137 t105 t1 t55 t134 t219 t148 t103 t105 t287 t57 t123 t252 t169 t90 t193 t222 t221 t145 t126 t229 t33 t136 t28 t95 t98 t218 t172 t52 t55,,,negative,34
t240 t63 t274 t55 t95 t275 t72 t13 t226 t211 t114 t99 t186 t282 t65 t226 t22 t52 t107 t101 t295 t5 t138 t282 t234 t101 t158 t152 t297 t282 t265 t236 t143 t5,,,negative,34
t10 t216 t278 t294 t50 t1 t88 t2 t80 t128 t122 t20 t79 t93 t221 t63 t49 t31 t296 t105 t222 t69 t28 t272 t278 t250 t116 t58 t191 t299 t66 t57 t271 t59,,,negative,34
