sample,mean_parse_height,num_parses,type,length
t111 t105 t82 t27 t28 t55 t59 t170 t97 t149 t158 t81 t37 t43 t140 t64 t44 t173 t35 t183 t30 t140 t102 t153 t197 t141 t21 t57,22.0,1.0,positive,28
t75 t104 t170 t27 t28 t12 t173 t132 t38 t150 t59 t120 t140 t102 t27 t84 t173 t149 t158 t81 t55 t43 t170 t30 t140 t102 t143 t190,14.0,1.0,positive,28
t111 t104 t170 t27 t137 t105 t84 t173 t132 t182 t27 t137 t27 t41 t97 t149 t158 t9 t55 t43 t91 t131 t185 t140 t102 t153 t24 t69,17.0,1.0,positive,28
t75 t105 t192 t12 t155 t97 t132 t159 t27 t40 t173 t149 t175 t102 t2 t141 t182 t112 t178 t179 t162 t104 t120 t27 t137 t178 t69 t81,17.0,1.0,positive,28
t111 t104 t120 t27 t40 t97 t149 t146 t150 t59 t120 t140 t102 t112 t155 t41 t173 t181 t104 t170 t112 t53 t179 t57 t128 t1 t81 t141,15.0,1.0,positive,28
t75 t104 t120 t112 t27 t84 t97 t155 t155 t181 t53 t141 t128 t45 t141 t155 t178 t69 t141 t158 t81 t150 t74 t120 t140 t102 t57 t19,19.0,1.0,positive,28
t140 t162 t28 t140 t147 t40 t175 t80 t111 t177 t101 t192 t104 t9 t177 t12 t171 t173 t159 t192 t28 t9 t43 t171 t44 t162 t1 t171,,,negative,28
t19 t120 t82 t59 t91 t16 t57 t9 t192 t97 t40 t45 t115 t45 t140 t59 t83 t159 t74 t125 t101 t12 t128 t59 t105 t155 t27 t131,,,negative,28
t137 t84 t83 t139 t143 t140 t159 t147 t27 t27 t139 t89 t143 t35 t179 t40 t101 t9 t81 t24 t162 t41 t115 t146 t120 t91 t91 t140,,,negative,28
t57 t82 t185 t82 t12 t120 t132 t92 t175 t19 t168 t147 t179 t55 t190 t143 t141 t149 t111 t161 t21 t97 t149 t53 t25 t158 t83 t181,,,negative,28
t41 t181 t104 t85 t141 t139 t25 t85 t120 t150 t97 t185 t159 t25 t182 t141 t41 t115 t74 t9 t30 t9 t83 t137 t35 t158 t171 t28,,,negative,28
t192 t75 t40 t24 t38 t40 t149 t131 t125 t174 t11 t89 t177 t53 t59 t64 t21 t141 t101 t190 t92 t183 t183 t91 t9 t37 t110 t146,,,negative,28
t140 t16 t43 t69 t182 t9 t194 t185 t197 t182 t21 t45 t174 t131 t16 t177 t34 t131 t34 t79 t19 t168 t2 t158 t34 t146 t30 t132,,,negative,28
t149 t44 t196 t192 t9 t38 t2 t83 t28 t79 t161 t21 t182 t190 t102 t89 t59 t102 t179 t197 t147 t147 t185 t178 t19 t137 t59 t1,,,negative,28
t45 t34 t192 t30 t158 t64 t2 t139 t147 t153 t112 t147 t137 t170 t170 t9 t91 t147 t11 t2 t59 t179 t153 t197 t158 t112 t111 t38,,,negative,28
t81 t27 t159 t45 t34 t28 t194 t37 t197 t120 t27 t168 t141 t38 t131 t89 t168 t137 t91 t24 t177 t45 t178 t11 t178 t12 t1 t155,,,negative,28
t111 t105 t40 t155 t181 t27 t137 t153 t24 t141 t196 t27 t11 t97 t181 t178 t131 t183 t161 t141 t146 t37 t64 t74 t185 t140 t102 t112 t2,15.0,1.0,positive,29
t111 t104 t120 t27 t192 t37 t64 t131 t44 t155 t173 t174 t141 t155 t70 t141 t146 t12 t140 t102 t105 t40 t97 t181 t70 t141 t182 t57 t69,14.0,1.0,positive,29
t75 t105 t192 t37 t131 t170 t155 t132 t196 t27 t28 t12 t155 t149 t175 t102 t27 t11 t155 t149 t38 t150 t64 t74 t185 t140 t102 t143 t190,14.0,1.0,positive,29
t75 t105 t11 t155 t97 t181 t27 t137 t2 t141 t155 t53 t141 t182 t27 t28 t150 t59 t170 t97 t132 t158 t81 t150 t74 t170 t140 t102 t53,15.0,1.0,positive,29
t111 t105 t183 t141 t92 t27 t84 t11 t82 t27 t28 t37 t64 t74 t44 t97 t173 t149 t128 t79 t141 t175 t102 t57 t28 t141 t175 t102 t53,21.0,1.0,positive,29
t111 t104 t120 t27 t84 t155 t97 t174 t141 t120 t25 t104 t170 t57 t131 t57 t128 t178 t81 t141 t146 t150 t43 t170 t131 t44 t140 t102 t70,17.0,1.0,positive,29
t75 t105 t192 t150 t43 t140 t43 t170 t139 t54 t59 t185 t155 t149 t196 t112 t27 t192 t55 t43 t91 t59 t44 t155 t132 t175 t102 t57 t120,15.0,1.0,positive,29
t75 t105 t132 t114 t115 t27 t41 t173 t97 t82 t70 t141 t159 t178 t69 t141 t158 t81 t55 t43 t170 t30 t140 t102 t1 t183 t70 t161 t85,15.0,1.0,positive,29
t75 t105 t28 t150 t43 t140 t64 t139 t54 t30 t11 t174 t141 t182 t27 t41 t155 t155 t11 t149 t147 t45 t141 t147 t79 t141 t175 t102 t70,16.0,1.0,positive,29
t111 t105 t183 t141 t92 t27 t84 t173 t132 t158 t81 t55 t64 t74 t44 t140 t102 t27 t11 t173 t149 t175 t102 t101 t192 t12 t173 t183 t141,13.0,1.0,positive,29
t194 t21 t45 t81 t69 t173 t104 t34 t139 t64 t82 t84 t177 t83 t147 t89 t170 t19 t177 t158 t34 t190 t41 t97 t179 t140 t82 t120 t69,,,negative,29
t183 t174 t149 t175 t177 t147 t128 t41 t139 t69 t143 t34 t41 t175 t57 t158 t2 t43 t175 t171 t128 t9 t114 t183 t11 t59 t45 t168 t147,,,negative,29
t27 t132 t196 t104 t147 t30 t173 t196 t190 t89 t1 t131 t183 t125 t57 t101 t143 t54 t28 t137 t162 t182 t150 t84 t44 t19 t101 t137 t179,,,negative,29
t102 t28 t185 t181 t114 t81 t114 t196 t146 t80 t111 t177 t54 t120 t131 t159 t197 t173 t102 t131 t196 t1 t178 t140 t178 t89 t158 t171 t146,,,negative,29
t69 t196 t40 t84 t139 t19 t147 t85 t12 t83 t128 t45 t197 t110 t19 t91 t175 t131 t104 t179 t147 t64 t89 t19 t111 t111 t174 t128 t146,,,negative,29
t114 t132 t21 t178 t162 t105 t192 t104 t85 t83 t19 t57 t101 t153 t158 t190 t2 t19 t45 t25 t11 t80 t197 t45 t137 t114 t16 t40 t196,,,negative,29
t137 t153 t21 t57 t16 t115 t25 t131 t174 t112 t1 t112 t64 t159 t2 t114 t9 t85 t112 t179 t131 t1 t85 t147 t182 t197 t35 t162 t38,,,negative,29
t9 t192 t131 t182 t161 t137 t112 t175 t110 t114 t35 t30 t97 t194 t59 t24 t53 t168 t146 t141 t2 t197 t120 t64 t194 t79 t91 t80 t194,,,negative,29
t27 t84 t41 t11 t161 t38 t192 t101 t79 t139 t41 t105 t147 t177 t82 t9 t30 t190 t45 t25 t25 t2 t110 t97 t181 t173 t40 t183 t120,,,negative,29
t57 t115 t84 t57 t83 t82 t159 t161 t182 t181 t175 t139 t147 t158 t81 t85 t114 t149 t196 t128 t161 t34 t41 t147 t168 t141 t111 t80 t79,,,negative,29
t75 t105 t11 t173 t132 t196 t27 t41 t155 t181 t105 t28 t150 t59 t170 t155 t149 t196 t57 t131 t183 t80 t141 t38 t150 t74 t170 t140 t102 t70,20.0,1.0,positive,30
t75 t105 t149 t92 t112 t105 t40 t97 t132 t182 t27 t11 t97 t149 t146 t12 t140 t102 t112 t170 t25 t28 t150 t74 t170 t173 t149 t131 t11 t89,14.0,1.0,positive,30
t111 t104 t170 t27 t84 t11 t132 t146 t150 t131 t170 t140 t102 t104 t120 t27 t40 t97 t174 t141 t146 t12 t140 t102 t105 t149 t92 t57 t69 t69,14.0,1.0,positive,30
t111 t105 t192 t12 t97 t97 t149 t101 t70 t141 t182 t27 t137 t27 t192 t37 t74 t170 t173 t132 t38 t55 t74 t120 t140 t102 t101 t41 t155 t149,13.0,1.0,positive,30
t75 t105 t181 t112 t57 t28 t141 t21 t27 t41 t97 t181 t27 t192 t12 t155 t132 t158 t81 t37 t43 t194 t30 t140 t102 t2 t141 t175 t102 t53,21.0,1.0,positive,30
t75 t104 t170 t112 t112 t101 t40 t155 t11 t155 t132 t155 t27 t137 t34 t141 t159 t105 t192 t12 t11 t174 t141 t182 t112 t70 t131 t11 t25 t141,19.0,1.0,positive,30
t111 t105 t40 t173 t149 t182 t27 t192 t55 t74 t120 t11 t97 t132 t128 t79 t141 t146 t12 t140 t102 t105 t41 t11 t132 t182 t57 t183 t97 t171,13.0,1.0,positive,30
t75 t105 t155 t132 t159 t27 t41 t11 t181 t27 t41 t11 t183 t141 t175 t102 t57 t120 t141 t158 t9 t12 t140 t102 t114 t190 t141 t92 t112 t70,24.0,1.0,positive,30
t111 t105 t11 t173 t173 t174 t141 t147 t79 t141 t182 t27 t40 t155 t82 t53 t141 t38 t150 t74 t170 t140 t102 t104 t170 t168 t183 t70 t140 t85,12.0,1.0,positive,30
t75 t105 t41 t97 t155 t181 t53 t141 t155 t105 t149 t21 t168 t183 t57 t128 t178 t81 t141 t196 t112 t105 t183 t141 t21 t112 t112 t57 t28 t69,15.0,1.0,positive,30
t41 t57 t158 t178 t12 t55 t153 t162 t159 t25 t112 t181 t155 t105 t140 t44 t97 t150 t19 t159 t131 t112 t159 t59 t1 t177 t190 t183 t102 t158,,,negative,30
t34 t81 t182 t194 t139 t111 t143 t64 t111 t147 t192 t44 t21 t197 t192 t150 t153 t196 t125 t89 t44 t175 t162 t12 t161 t11 t24 t111 t174 t171,,,negative,30
t150 t1 t110 t79 t25 t89 t21 t181 t83 t161 t175 t89 t159 t162 t170 t102 t174 t150 t37 t41 t146 t182 t81 t30 t196 t75 t161 t85 t143 t69,,,negative,30
t9 t178 t101 t54 t177 t40 t101 t170 t81 t182 t79 t92 t128 t168 t102 t146 t74 t54 t34 t140 t194 t35 t64 t162 t147 t55 t139 t168 t149 t53,,,negative,30
t146 t173 t28 t43 t112 t171 t153 t137 t91 t162 t1 t11 t43 t91 t30 t114 t139 t146 t140 t194 t182 t171 t155 t53 t147 t175 t12 t25 t35 t190,,,negative,30
t59 t101 t19 t170 t149 t159 t89 t1 t104 t131 t185 t97 t81 t194 t16 t81 t19 t146 t182 t181 t149 t178 t64 t1 t80 t170 t125 t149 t74 t171,,,negative,30
t82 t159 t104 t79 t104 t53 t81 t155 t150 t16 t162 t120 t171 t173 t44 t70 t82 t34 t91 t92 t112 t115 t37 t105 t54 t131 t35 t120 t28 t16,,,negative,30
t112 t182 t53 t89 t92 t81 t19 t84 t75 t132 t35 t131 t25 t89 t25 t30 t140 t196 t53 t12 t24 t150 t185 t192 t19 t80 t153 t89 t197 t25,,,negative,30
t111 t141 t190 t27 t85 t30 t80 t161 t84 t179 t185 t24 t161 t111 t54 t54 t158 t27 t55 t97 t128 t2 t102 t159 t101 t25 t112 t112 t12 t131,,,negative,30
t40 t79 t161 t54 t190 t104 t53 t177 t140 t182 t162 t171 t16 t110 t114 t170 t27 t40 t114 t57 t75 t24 t131 t192 t30 t132 t89 t85 t37 t110,,,negative,30
t75 t105 t84 t173 t149 t196 t27 t84 t97 t155 t149 t101 t70 t141 t175 t102 t27 t41 t155 t183 t141 t158 t9 t12 t140 t102 t170 t25 t41 t173 t149,13.0,1.0,positive,31
t111 t105 t82 t27 t84 t155 t132 t146 t55 t64 t74 t185 t140 t102 t143 t190 t141 t114 t115 t112 t27 t28 t55 t74 t170 t11 t149 t175 t102 t153 t197,17.0,1.0,positive,31
t75 t105 t40 t173 t132 t196 t112 t104 t170 t27 t41 t97 t149 t38 t37 t131 t170 t140 t102 t27 t84 t97 t174 t141 t38 t12 t140 t102 t153 t197 t69,15.0,1.0,positive,31
t75 t105 t40 t173 t149 t196 t27 t40 t11 t132 t158 t9 t12 t140 t102 t105 t40 t11 t155 t181 t27 t137 t153 t197 t141 t128 t45 t141 t196 t168 t69,18.0,1.0,positive,31
t75 t104 t170 t112 t104 t170 t27 t28 t150 t131 t120 t11 t11 t183 t141 t101 t105 t41 t155 t149 t182 t168 t69 t141 t175 t102 t70 t179 t70 t140 t85,22.0,1.0,positive,31
t111 t105 t28 t55 t43 t140 t43 t91 t44 t11 t35 t183 t131 t185 t155 t132 t182 t27 t137 t27 t192 t37 t131 t170 t173 t149 t38 t12 t140 t102 t34,16.0,1.0,positive,31
t111 t105 t40 t173 t149 t196 t27 t84 t11 t183 t141 t158 t9 t55 t43 t194 t59 t185 t140 t102 t27 t40 t155 t174 t141 t158 t81 t12 t140 t102 t34,13.0,1.0,positive,31
t111 t105 t132 t92 t27 t137 t105 t183 t141 t143 t115 t27 t11 t97 t149 t146 t12 t140 t102 t178 t179 t21 t83 t104 t170 t168 t81 t179 t57 t128 t85,14.0,1.0,positive,31
t111 t105 t28 t150 t131 t170 t155 t132 t196 t27 t11 t11 t132 t158 t81 t150 t64 t74 t44 t140 t102 t27 t41 t173 t132 t146 t12 t140 t102 t57 t120,13.0,1.0,positive,31
t111 t105 t41 t11 t155 t132 t120 t25 t178 t69 t141 t196 t112 t27 t11 t155 t82 t53 t141 t175 t102 t101 t84 t11 t173 t132 t159 t112 t143 t190 t141,14.0,1.0,positive,31
t111 t120 t112 t25 t115 t190 t9 t70 t159 t140 t140 t197 t85 t196 t38 t111 t89 t11 t111 t34 t171 t24 t182 t11 t84 t112 t173 t81 t35 t104 t173,,,negative,31
t140 t69 t132 t19 t25 t190 t64 t97 t155 t194 t24 t132 t92 t131 t112 t74 t177 t149 t120 t70 t41 t162 t158 t101 t43 t92 t28 t70 t125 t83 t70,,,negative,31
t177 t70 t181 t192 t132 t111 t181 t110 t30 t111 t57 t9 t53 t92 t81 t146 t143 t161 t24 t139 t153 t92 t2 t162 t111 t12 t80 t170 t27 t102 t30,,,negative,31
t115 t171 t196 t153 t132 t143 t102 t128 t89 t69 t11 t158 t131 t9 t91 t140 t196 t70 t179 t21 t69 t30 t161 t128 t28 t11 t24 t179 t59 t1 t139,,,negative,31
t91 t182 t11 t182 t194 t27 t24 t102 t38 t54 t105 t161 t114 t168 t131 t111 t25 t158 t12 t54 t150 t141 t89 t101 t161 t70 t141 t1 t185 t104 t11,,,negative,31
t170 t83 t111 t197 t38 t139 t177 t141 t150 t91 t57 t16 t153 t97 t24 t44 t16 t110 t19 t55 t34 t84 t91 t81 t75 t112 t174 t174 t74 t174 t128,,,negative,31
t75 t11 t74 t104 t28 t161 t40 t53 t30 t196 t59 t171 t168 t170 t131 t2 t37 t155 t25 t179 t30 t104 t197 t70 t153 t141 t131 t24 t79 t80 t21,,,negative,31
t41 t112 t101 t91 t64 t139 t92 t12 t2 t84 t43 t194 t192 t70 t153 t69 t81 t25 t171 t161 t59 t112 t30 t114 t1 t28 t59 t112 t150 t81 t74,,,negative,31
t70 t40 t2 t120 t170 t70 t74 t45 t125 t173 t197 t141 t28 t2 t101 t16 t84 t125 t53 t181 t19 t34 t81 t37 t82 t147 t64 t44 t175 t171 t35,,,negative,31
t64 t82 t111 t82 t43 t16 t75 t30 t158 t178 t161 t105 t70 t1 t170 t25 t153 t38 t38 t41 t38 t104 t59 t74 t1 t171 t92 t168 t2 t44 t27,,,negative,31
t111 t105 t174 t141 t92 t27 t192 t150 t64 t131 t185 t173 t132 t158 t9 t37 t74 t170 t140 t102 t27 t11 t11 t132 t158 t81 t55 t74 t120 t140 t102 t34,13.0,1.0,positive,32
t75 t105 t11 t11 t149 t182 t112 t104 t170 t27 t192 t12 t97 t181 t104 t170 t57 t183 t183 t140 t141 t38 t55 t59 t120 t140 t102 t1 t179 t97 t25 t69,18.0,1.0,positive,32
t111 t105 t132 t92 t27 t192 t55 t43 t170 t30 t11 t132 t38 t12 t140 t102 t27 t40 t11 t132 t38 t55 t43 t91 t131 t44 t140 t102 t101 t11 t173 t149,14.0,1.0,positive,32
t111 t105 t84 t173 t97 t183 t141 t155 t27 t137 t153 t197 t141 t196 t112 t105 t84 t173 t149 t196 t27 t84 t11 t183 t141 t175 t102 t53 t183 t21 t140 t85,14.0,1.0,positive,32
t111 t105 t174 t141 t21 t27 t11 t155 t82 t27 t11 t11 t183 t141 t146 t150 t43 t140 t43 t194 t139 t54 t59 t185 t140 t102 t143 t190 t141 t175 t102 t70,25.0,1.0,positive,32
t75 t104 t170 t27 t192 t12 t155 t11 t11 t132 t147 t79 t141 t101 t1 t69 t141 t158 t81 t150 t131 t120 t140 t102 t105 t149 t143 t115 t168 t183 t155 t38,16.0,1.0,positive,32
t75 t105 t192 t55 t64 t30 t173 t181 t105 t84 t11 t149 t196 t112 t70 t183 t21 t161 t85 t141 t196 t27 t84 t11 t132 t146 t12 t140 t102 t1 t179 t153,16.0,1.0,positive,32
t75 t105 t41 t11 t173 t149 t155 t27 t28 t12 t173 t132 t38 t12 t140 t102 t120 t25 t40 t11 t132 t141 t182 t112 t105 t41 t97 t132 t182 t57 t131 t153,17.0,1.0,positive,32
t75 t105 t40 t155 t173 t174 t141 t170 t25 t112 t114 t190 t141 t196 t27 t11 t11 t173 t181 t104 t120 t57 t183 t153 t141 t120 t25 t53 t141 t175 t102 t70,18.0,1.0,positive,32
t75 t105 t132 t21 t27 t41 t97 t181 t112 t143 t190 t141 t158 t9 t12 t140 t102 t105 t132 t92 t112 t112 t170 t25 t28 t37 t59 t120 t155 t149 t179 t153,14.0,1.0,positive,32
t140 t178 t43 t25 t54 t115 t12 t182 t44 t183 t12 t161 t190 t25 t161 t196 t9 t83 t11 t147 t53 t170 t196 t161 t30 t170 t84 t131 t140 t173 t102 t181,,,negative,32
t137 t143 t159 t82 t111 t40 t175 t120 t59 t57 t55 t40 t34 t128 t112 t102 t12 t41 t102 t185 t143 t140 t101 t69 t137 t75 t115 t30 t114 t141 t55 t12,,,negative,32
t57 t57 t168 t91 t132 t194 t85 t170 t173 t80 t69 t146 t19 t80 t125 t183 t37 t182 t69 t111 t112 t45 t89 t45 t149 t115 t179 t38 t70 t183 t44 t80,,,negative,32
t147 t141 t92 t83 t79 t178 t183 t182 t181 t28 t185 t43 t1 t181 t114 t196 t97 t174 t105 t85 t185 t141 t70 t83 t34 t143 t80 t170 t80 t196 t85 t111,,,negative,32
t147 t102 t54 t155 t82 t1 t97 t41 t139 t179 t143 t44 t55 t83 t196 t9 t12 t115 t197 t70 t132 t25 t190 t197 t125 t161 t149 t114 t153 t74 t171 t21,,,negative,32
t19 t168 t35 t85 t143 t74 t24 t194 t97 t105 t24 t177 t89 t55 t177 t1 t1 t40 t97 t168 t102 t28 t89 t9 t41 t182 t70 t143 t120 t120 t155 t79,,,negative,32
t34 t178 t175 t84 t16 t120 t25 t192 t28 t128 t181 t82 t162 t37 t159 t137 t115 t161 t40 t11 t1 t85 t19 t91 t194 t101 t112 t150 t178 t38 t190 t185,,,negative,32
t150 t91 t185 t147 t173 t35 t185 t194 t140 t139 t74 t40 t104 t41 t174 t82 t143 t75 t159 t84 t53 t137 t27 t179 t140 t175 t34 t81 t110 t178 t111 t110,,,negative,32
t57 t75 t158 t45 t55 t185 t179 t111 t161 t132 t112 t69 t183 t27 t115 t104 t1 t140 t40 t146 t178 t170 t161 t55 t111 t150 t173 t38 t150 t89 t141 t25,,,negative,32
t12 t178 t159 t34 t162 t91 t59 t24 t182 t178 t125 t173 t64 t40 t168 t35 t81 t132 t53 t149 t84 t147 t173 t161 t43 t125 t158 t38 t35 t112 t91 t105,,,negative,32
t75 t105 t11 t132 t159 t112 t114 t190 t141 t114 t115 t27 t40 t173 t155 t149 t159 t27 t137 t101 t11 t173 t82 t112 t143 t190 t141 t141 t146 t12 t140 t102 t70,21.0,1.0,positive,33
t75 t105 t40 t155 t181 t105 t82 t27 t137 t114 t190 t141 t21 t168 t179 t162 t85 t141 t196 t27 t28 t12 t155 t149 t158 t81 t150 t43 t170 t30 t140 t102 t70,18.0,1.0,positive,33
t75 t105 t181 t27 t28 t12 t155 t181 t27 t137 t57 t19 t141 t38 t37 t64 t131 t44 t140 t102 t57 t28 t141 t92 t112 t27 t11 t11 t149 t175 t102 t57 t28,18.0,1.0,positive,33
t111 t105 t11 t155 t149 t196 t27 t11 t11 t132 t38 t37 t64 t30 t140 t102 t27 t11 t155 t149 t146 t150 t43 t140 t64 t16 t173 t110 t183 t30 t140 t102 t2,19.0,1.0,positive,33
t111 t105 t149 t21 t27 t11 t173 t149 t146 t37 t43 t140 t43 t140 t64 t16 t11 t35 t183 t44 t155 t110 t183 t30 t140 t102 t105 t149 t21 t27 t137 t70 t69,22.0,1.0,positive,33
t111 t104 t120 t27 t28 t55 t64 t30 t97 t82 t1 t183 t173 t89 t141 t38 t37 t59 t120 t140 t102 t104 t170 t27 t40 t97 t132 t175 t102 t112 t153 t197 t69,15.0,1.0,positive,33
t75 t105 t40 t155 t82 t104 t170 t27 t137 t27 t28 t55 t131 t170 t155 t132 t175 t102 t143 t190 t183 t57 t128 t105 t149 t92 t27 t137 t70 t81 t141 t196 t168,21.0,1.0,positive,33
t111 t105 t82 t53 t141 t21 t27 t28 t12 t97 t149 t175 t102 t27 t40 t97 t174 t141 t158 t81 t55 t74 t170 t140 t102 t159 t192 t55 t43 t194 t30 t155 t149,13.0,1.0,positive,33
t111 t105 t84 t173 t174 t141 t196 t27 t137 t27 t28 t150 t131 t170 t173 t173 t82 t53 t141 t159 t27 t40 t155 t132 t175 t102 t57 t28 t141 t175 t102 t143 t190,20.0,1.0,positive,33
t75 t104 t120 t27 t41 t173 t155 t82 t1 t69 t141 t155 t112 t101 t40 t97 t97 t82 t53 t141 t120 t25 t53 t141 t141 t38 t37 t43 t170 t30 t140 t102 t70,22.0,1.0,positive,33
t177 t81 t115 t83 t114 t53 t170 t153 t104 t80 t125 t178 t190 t1 t40 t171 t55 t179 t57 t97 t182 t44 t53 t175 t24 t82 t128 t28 t75 t149 t131 t150 t170,,,negative,33
t155 t43 t25 t179 t153 t97 t190 t79 t80 t147 t102 t101 t115 t45 t21 t139 t54 t110 t183 t28 t38 t128 t41 t12 t28 t131 t111 t192 t178 t114 t110 t170 t104,,,negative,33
t16 t162 t131 t85 t2 t112 t179 t147 t141 t104 t179 t181 t190 t83 t183 t181 t53 t16 t1 t182 t30 t43 t146 t174 t91 t150 t79 t83 t102 t45 t192 t84 t54,,,negative,33
t24 t43 t81 t97 t89 t182 t155 t197 t149 t178 t194 t84 t57 t89 t147 t175 t44 t64 t37 t89 t143 t192 t114 t143 t158 t1 t179 t132 t185 t44 t159 t174 t102,,,negative,33
t102 t105 t19 t104 t110 t120 t83 t91 t74 t194 t110 t197 t2 t54 t114 t178 t174 t125 t54 t140 t57 t40 t155 t82 t140 t80 t115 t192 t25 t159 t139 t43 t69,,,negative,33
t54 t175 t79 t38 t174 t194 t1 t158 t55 t53 t178 t83 t115 t183 t178 t150 t21 t146 t81 t82 t150 t146 t27 t146 t197 t81 t153 t74 t174 t140 t24 t101 t115,,,negative,33
t175 t174 t162 t132 t37 t57 t41 t41 t128 t53 t161 t153 t1 t74 t178 t54 t59 t105 t53 t161 t143 t19 t30 t139 t11 t57 t37 t74 t192 t45 t174 t153 t153,,,negative,33
t2 t137 t91 t11 t92 t104 t149 t101 t190 t196 t183 t83 t175 t82 t35 t24 t85 t111 t59 t75 t149 t147 t41 t139 t140 t128 t131 t159 t197 t179 t74 t64 t55,,,negative,33
t11 t69 t171 t97 t179 t70 t21 t28 t102 t2 t59 t64 t115 t114 t110 t2 t150 t82 t43 t70 t101 t85 t89 t181 t110 t92 t143 t53 t27 t131 t11 t155 t82,,,negative,33
t105 t40 t168 t150 t55 t54 t182 t183 t194 t53 t185 t178 t104 t175 t85 t79 t101 t146 t81 t97 t38 t170 t44 t25 t171 t30 t162 t75 t182 t59 t24 t155 t102,,,negative,33
t111 t105 t149 t114 t115 t27 t137 t27 t11 t173 t173 t155 t174 t141 t128 t45 t141 t170 t25 t27 t84 t173 t132 t175 t102 t57 t28 t141 t38 t12 t140 t102 t57 t19,20.0,1.0,positive,34
t75 t104 t170 t27 t28 t12 t97 t97 t149 t155 t27 t40 t11 t174 t141 t146 t37 t64 t131 t44 t140 t102 t153 t24 t141 t158 t81 t150 t74 t170 t140 t102 t1 t69,22.0,1.0,positive,34
t75 t105 t11 t11 t132 t120 t25 t70 t141 t159 t1 t69 t141 t143 t115 t27 t11 t155 t149 t38 t12 t140 t102 t27 t41 t11 t132 t146 t37 t74 t120 t140 t102 t34,13.0,1.0,positive,34
t111 t104 t170 t112 t104 t170 t57 t131 t21 t161 t105 t132 t21 t27 t192 t37 t59 t170 t97 t11 t149 t147 t79 t141 t38 t150 t64 t74 t44 t140 t102 t178 t69 t81,19.0,1.0,positive,34
t75 t105 t183 t141 t92 t27 t84 t155 t149 t158 t9 t55 t43 t140 t64 t75 t111 t110 t183 t131 t44 t140 t102 t105 t97 t149 t101 t53 t141 t92 t168 t183 t183 t161,18.0,1.0,positive,34
t111 t105 t41 t11 t155 t149 t159 t1 t69 t141 t182 t27 t41 t155 t11 t181 t178 t179 t153 t141 t159 t70 t141 t146 t37 t43 t140 t64 t139 t54 t30 t140 t102 t70,17.0,1.0,positive,34
t111 t104 t120 t27 t41 t155 t181 t27 t40 t155 t149 t38 t150 t64 t30 t140 t102 t120 t25 t40 t11 t181 t112 t153 t24 t141 t141 t146 t55 t64 t30 t140 t102 t53,20.0,1.0,positive,34
t111 t105 t82 t105 t181 t178 t131 t183 t83 t141 t114 t115 t27 t41 t155 t82 t70 t141 t175 t102 t27 t137 t120 t25 t11 t155 t132 t179 t162 t85 t141 t143 t115 t57,18.0,1.0,positive,34
t75 t105 t181 t112 t57 t120 t141 t92 t27 t11 t155 t155 t82 t1 t183 t183 t83 t141 t155 t53 t141 t38 t55 t43 t140 t43 t170 t139 t183 t74 t185 t140 t102 t53,18.0,1.0,positive,34
t75 t105 t173 t82 t27 t28 t150 t59 t120 t11 t174 t141 t38 t12 t140 t102 t2 t141 t155 t1 t183 t54 t161 t141 t114 t115 t27 t41 t97 t132 t175 t102 t112 t2,19.0,1.0,positive,34
t91 t125 t170 t35 t44 t89 t174 t69 t12 t137 t194 t74 t97 t161 t38 t59 t81 t143 t69 t149 t105 t12 t192 t40 t178 t105 t111 t12 t147 t105 t24 t110 t80 t170,,,negative,34
t150 t168 t131 t97 t149 t75 t131 t194 t70 t27 t140 t159 t104 t38 t55 t179 t120 t45 t161 t81 t9 t38 t194 t197 t75 t34 t74 t177 t155 t59 t25 t84 t81 t44,,,negative,34
t196 t81 t19 t114 t181 t27 t190 t183 t38 t114 t150 t38 t190 t140 t11 t112 t55 t190 t43 t137 t137 t25 t41 t1 t179 t159 t82 t177 t197 t158 t91 t79 t105 t21,,,negative,34
t54 t131 t41 t178 t1 t153 t183 t2 t143 t43 t194 t183 t101 t40 t2 t97 t89 t173 t9 t69 t82 t19 t59 t139 t75 t102 t161 t21 t1 t115 t21 t178 t173 t174,,,negative,34
t120 t35 t34 t104 t34 t150 t19 t24 t197 t131 t59 t37 t35 t114 t74 t55 t174 t147 t41 t1 t139 t84 t140 t114 t44 t111 t110 t146 t192 t177 t2 t30 t40 t43,,,negative,34
t21 t59 t181 t53 t34 t155 t1 t101 t111 t173 t185 t173 t179 t64 t84 t173 t140 t175 t105 t74 t24 t196 t168 t82 t137 t79 t150 t37 t35 t170 t12 t27 t79 t83,,,negative,34
t44 t185 t112 t128 t190 t19 t40 t162 t92 t168 t143 t75 t196 t74 t174 t177 t185 t19 t128 t183 t192 t28 t110 t41 t55 t162 t16 t140 t110 t178 t131 t89 t16 t37,,,negative,34
t57 t137 t111 t128 t181 t59 t25 t59 t177 t41 t158 t120 t105 t43 t28 t162 t112 t161 t173 t137 t149 t105 t41 t89 t153 t168 t181 t38 t128 t41 t173 t141 t139 t183,,,negative,34
t1 t102 t182 t153 t139 t40 t27 t43 t1 t155 t182 t190 t190 t105 t137 t27 t194 t161 t70 t74 t54 t161 t175 t196 t110 t84 t143 t44 t177 t120 t34 t54 t196 t43,,,negative,34
