sample,mean_parse_height,num_parses,type,length
t25 t97 t36 t95 t36 t53 t13 t96 t74 t36 t95 t95 t36 t53 t36 t53 t77 t58 t12 t3 t97 t16 t9 t96 t26 t26 t94 t13,13.0,1.0,positive,28
t12 t36 t53 t13 t96 t97 t36 t95 t36 t53 t77 t26 t26 t94 t13 t49 t39 t22 t53 t12 t3 t87 t94 t26 t94 t87 t94 t13,16.0,1.0,positive,28
t12 t3 t97 t46 t68 t46 t49 t46 t82 t39 t39 t77 t87 t53 t67 t96 t68 t55 t95 t95 t26 t74 t55 t26 t82 t95 t95 t3,18.0,1.0,positive,28
t12 t77 t87 t53 t77 t87 t53 t67 t96 t96 t98 t92 t12 t26 t97 t27 t6 t84 t55 t14 t87 t53 t26 t96 t26 t13 t27 t9,11.0,1.0,positive,28
t12 t77 t87 t53 t77 t36 t53 t67 t96 t26 t94 t67 t84 t36 t95 t77 t87 t53 t26 t96 t36 t53 t3 t96 t72 t58 t94 t13,10.0,1.0,positive,28
t12 t14 t87 t53 t77 t36 t53 t3 t96 t26 t63 t94 t13 t53 t12 t36 t53 t3 t96 t3 t58 t94 t67 t87 t94 t13 t97 t46,18.0,1.0,positive,28
t12 t77 t87 t53 t67 t96 t97 t40 t36 t53 t26 t96 t26 t26 t94 t67 t74 t55 t95 t77 t87 t53 t26 t96 t3 t58 t94 t13,12.0,1.0,positive,28
t58 t95 t4 t92 t25 t14 t97 t25 t67 t6 t27 t98 t94 t64 t68 t77 t28 t79 t28 t40 t95 t46 t46 t6 t28 t84 t16 t83,,,negative,28
t92 t22 t92 t53 t27 t55 t68 t96 t92 t79 t8 t79 t8 t7 t3 t40 t87 t70 t67 t72 t27 t12 t68 t64 t27 t16 t79 t87,,,negative,28
t9 t53 t82 t98 t44 t7 t98 t8 t92 t25 t77 t58 t40 t77 t67 t77 t28 t28 t79 t14 t16 t25 t58 t79 t14 t74 t44 t82,,,negative,28
t74 t98 t64 t74 t68 t8 t6 t36 t77 t6 t83 t82 t97 t4 t22 t83 t77 t9 t3 t28 t6 t40 t12 t22 t12 t76 t6 t95,,,negative,28
t82 t49 t96 t28 t16 t16 t46 t67 t77 t22 t97 t22 t58 t40 t74 t12 t36 t55 t97 t6 t44 t96 t40 t6 t39 t98 t16 t7,,,negative,28
t76 t46 t87 t3 t79 t83 t82 t40 t95 t68 t68 t12 t36 t63 t77 t55 t63 t55 t92 t64 t72 t87 t76 t53 t49 t63 t82 t97,,,negative,28
t9 t22 t3 t14 t58 t13 t94 t39 t14 t4 t6 t36 t76 t68 t12 t44 t95 t25 t95 t64 t6 t87 t27 t9 t64 t39 t14 t58,,,negative,28
t64 t64 t58 t16 t36 t55 t12 t67 t95 t3 t87 t46 t12 t25 t74 t28 t12 t8 t26 t49 t97 t36 t3 t9 t58 t55 t79 t82,,,negative,28
t36 t53 t82 t25 t7 t46 t39 t26 t84 t53 t3 t70 t77 t58 t36 t87 t92 t63 t55 t26 t68 t49 t12 t74 t7 t49 t25 t68,,,negative,28
t7 t22 t64 t97 t7 t39 t84 t82 t92 t95 t9 t4 t16 t36 t22 t16 t8 t8 t95 t95 t84 t84 t98 t76 t70 t95 t7 t8,,,negative,28
t12 t77 t87 t53 t26 t96 t4 t96 t27 t83 t26 t58 t94 t67 t7 t96 t94 t97 t55 t36 t53 t36 t53 t77 t3 t13 t64 t96 t72,15.0,1.0,positive,29
t12 t36 t53 t77 t26 t13 t67 t83 t98 t92 t12 t14 t87 t53 t3 t96 t72 t84 t79 t58 t25 t84 t94 t97 t40 t36 t53 t13 t96,19.0,1.0,positive,29
t12 t77 t87 t53 t77 t72 t84 t36 t39 t36 t53 t77 t14 t87 t53 t67 t96 t53 t12 t36 t53 t8 t26 t58 t94 t13 t28 t94 t67,17.0,1.0,positive,29
t25 t84 t40 t14 t87 t53 t77 t58 t12 t26 t97 t27 t83 t72 t36 t53 t77 t26 t58 t94 t67 t67 t95 t25 t84 t12 t3 t84 t94,19.0,1.0,positive,29
t25 t84 t46 t74 t40 t95 t3 t49 t40 t3 t74 t40 t95 t39 t36 t53 t36 t53 t13 t96 t96 t77 t87 t53 t67 t96 t58 t94 t13,10.0,1.0,positive,29
t12 t3 t97 t46 t74 t55 t95 t14 t87 t53 t26 t96 t36 t53 t67 t96 t63 t94 t67 t74 t39 t22 t26 t94 t58 t94 t87 t94 t13,16.0,1.0,positive,29
t25 t97 t46 t74 t40 t95 t77 t87 t53 t8 t14 t87 t53 t3 t96 t77 t87 t53 t77 t26 t26 t94 t13 t26 t94 t13 t63 t94 t13,15.0,1.0,positive,29
t12 t14 t87 t53 t77 t36 t53 t8 t72 t49 t95 t12 t14 t87 t53 t8 t72 t58 t94 t87 t94 t67 t97 t55 t14 t87 t53 t13 t96,17.0,1.0,positive,29
t12 t26 t97 t55 t14 t87 t53 t8 t98 t92 t12 t36 t53 t77 t72 t84 t16 t83 t77 t87 t53 t13 t96 t26 t94 t13 t4 t96 t94,15.0,1.0,positive,29
t12 t3 t97 t40 t14 t87 t53 t8 t77 t87 t53 t8 t3 t74 t39 t12 t26 t26 t94 t28 t94 t13 t63 t94 t13 t49 t40 t39 t3,19.0,1.0,positive,29
t28 t49 t67 t6 t94 t13 t8 t68 t44 t22 t46 t7 t82 t87 t39 t94 t49 t64 t7 t6 t22 t9 t76 t12 t63 t14 t84 t94 t4,,,negative,29
t92 t3 t84 t55 t4 t63 t27 t27 t92 t28 t58 t14 t14 t22 t79 t7 t96 t9 t14 t7 t46 t67 t67 t8 t14 t68 t55 t95 t16,,,negative,29
t4 t22 t98 t49 t53 t95 t4 t7 t82 t83 t12 t4 t39 t84 t40 t95 t36 t12 t9 t8 t64 t14 t16 t92 t98 t98 t9 t13 t36,,,negative,29
t70 t7 t16 t16 t98 t77 t44 t84 t40 t58 t64 t87 t13 t79 t44 t97 t67 t97 t36 t84 t13 t46 t40 t26 t25 t92 t63 t79 t36,,,negative,29
t28 t70 t92 t7 t44 t14 t95 t63 t36 t79 t64 t95 t82 t72 t12 t9 t28 t49 t16 t16 t77 t28 t4 t55 t7 t7 t25 t95 t46,,,negative,29
t96 t28 t25 t83 t95 t12 t84 t14 t95 t67 t67 t39 t82 t3 t6 t68 t82 t44 t6 t53 t96 t55 t22 t63 t16 t70 t53 t84 t76,,,negative,29
t12 t44 t9 t4 t6 t8 t79 t95 t95 t74 t58 t92 t97 t96 t40 t9 t64 t40 t16 t96 t63 t9 t95 t97 t4 t76 t95 t92 t3,,,negative,29
t95 t36 t67 t67 t64 t74 t28 t28 t79 t22 t4 t46 t76 t74 t8 t72 t94 t26 t26 t64 t83 t53 t84 t70 t3 t28 t3 t84 t3,,,negative,29
t4 t96 t7 t55 t49 t49 t82 t27 t9 t44 t84 t94 t76 t68 t7 t68 t67 t49 t97 t27 t77 t3 t76 t97 t70 t82 t13 t55 t96,,,negative,29
t39 t94 t53 t55 t6 t44 t12 t82 t12 t39 t44 t74 t13 t49 t12 t36 t53 t74 t22 t49 t26 t92 t14 t7 t94 t16 t97 t40 t97,,,negative,29
t12 t36 t53 t13 t96 t97 t40 t3 t82 t39 t36 t53 t8 t98 t92 t12 t14 t87 t53 t77 t4 t96 t79 t97 t95 t25 t84 t25 t84 t64,16.0,1.0,positive,30
t12 t77 t87 t53 t77 t3 t58 t94 t13 t68 t95 t22 t28 t94 t67 t84 t55 t77 t87 t53 t8 t76 t12 t26 t84 t79 t74 t40 t95 t3,15.0,1.0,positive,30
t12 t14 t87 t53 t36 t53 t77 t87 t53 t77 t72 t96 t76 t12 t26 t84 t64 t96 t26 t98 t96 t22 t63 t94 t87 t94 t13 t97 t40 t3,14.0,1.0,positive,30
t12 t77 t87 t53 t36 t53 t8 t36 t53 t67 t96 t13 t79 t96 t3 t67 t67 t83 t3 t49 t39 t25 t28 t94 t13 t7 t96 t94 t97 t46,18.0,1.0,positive,30
t12 t14 t87 t53 t77 t98 t92 t25 t84 t16 t83 t26 t53 t25 t28 t94 t67 t77 t87 t53 t77 t76 t25 t84 t79 t13 t94 t97 t40 t26,18.0,1.0,positive,30
t25 t97 t40 t77 t87 t53 t14 t87 t53 t13 t96 t96 t77 t87 t53 t8 t26 t26 t94 t67 t53 t12 t77 t87 t53 t8 t72 t87 t94 t67,15.0,1.0,positive,30
t12 t77 t87 t53 t13 t96 t97 t46 t74 t36 t95 t36 t53 t3 t96 t26 t58 t94 t13 t74 t95 t22 t28 t94 t13 t49 t40 t39 t95 t3,20.0,1.0,positive,30
t12 t77 t87 t53 t77 t58 t12 t36 t53 t8 t3 t58 t94 t13 t84 t67 t83 t26 t58 t94 t67 t77 t87 t53 t13 t96 t67 t94 t84 t46,16.0,1.0,positive,30
t25 t84 t40 t36 t53 t14 t87 t53 t77 t36 t53 t77 t4 t96 t79 t58 t94 t67 t96 t14 t87 t53 t77 t3 t63 t94 t13 t26 t94 t67,14.0,1.0,positive,30
t12 t36 t53 t8 t14 t87 t53 t77 t36 t53 t77 t98 t92 t12 t26 t97 t79 t67 t98 t92 t96 t12 t26 t97 t27 t70 t67 t64 t97 t46,21.0,1.0,positive,30
t70 t79 t27 t98 t22 t79 t84 t16 t67 t3 t53 t53 t53 t39 t95 t77 t7 t97 t7 t27 t63 t26 t4 t92 t94 t40 t97 t79 t98 t98,,,negative,30
t25 t28 t68 t13 t55 t84 t74 t74 t63 t97 t7 t44 t67 t39 t53 t6 t97 t82 t40 t58 t83 t58 t44 t13 t92 t87 t40 t74 t92 t98,,,negative,30
t22 t25 t83 t36 t55 t25 t22 t68 t68 t40 t25 t14 t97 t49 t83 t6 t64 t9 t74 t68 t63 t36 t70 t97 t36 t63 t8 t14 t27 t83,,,negative,30
t83 t28 t70 t46 t25 t74 t3 t16 t95 t40 t12 t22 t70 t96 t94 t9 t6 t58 t6 t58 t67 t53 t4 t44 t3 t28 t96 t95 t4 t76,,,negative,30
t8 t27 t67 t98 t26 t87 t70 t25 t97 t16 t79 t58 t58 t8 t58 t82 t25 t76 t74 t76 t7 t72 t36 t95 t77 t82 t92 t70 t68 t63,,,negative,30
t53 t25 t55 t79 t36 t14 t84 t27 t96 t98 t46 t49 t83 t74 t9 t68 t87 t36 t28 t74 t94 t97 t76 t87 t39 t22 t94 t96 t98 t27,,,negative,30
t58 t64 t3 t53 t95 t83 t82 t28 t92 t28 t25 t13 t98 t4 t87 t27 t12 t9 t40 t7 t27 t6 t22 t16 t14 t44 t82 t77 t72 t96,,,negative,30
t3 t3 t16 t46 t53 t25 t27 t63 t28 t26 t74 t13 t44 t79 t82 t26 t98 t92 t27 t46 t3 t13 t84 t97 t28 t3 t3 t79 t79 t94,,,negative,30
t55 t22 t25 t82 t7 t49 t27 t26 t83 t96 t8 t58 t94 t26 t44 t64 t64 t4 t96 t25 t8 t92 t92 t98 t70 t77 t98 t26 t82 t53,,,negative,30
t7 t44 t3 t98 t68 t22 t4 t49 t40 t36 t92 t13 t28 t97 t94 t3 t22 t55 t70 t92 t76 t8 t6 t64 t13 t58 t72 t79 t95 t83,,,negative,30
t12 t77 t87 t53 t77 t77 t87 t53 t8 t14 t87 t53 t3 t96 t58 t12 t3 t84 t27 t70 t67 t67 t9 t53 t12 t26 t28 t94 t13 t97 t46,18.0,1.0,positive,31
t12 t36 t53 t8 t14 t87 t53 t77 t87 t53 t77 t26 t53 t12 t36 t53 t67 t96 t28 t94 t13 t96 t3 t63 t94 t67 t63 t94 t13 t84 t46,21.0,1.0,positive,31
t12 t36 t53 t36 t53 t36 t53 t3 t96 t3 t67 t27 t83 t26 t26 t94 t67 t36 t53 t77 t3 t67 t64 t67 t94 t96 t72 t96 t72 t97 t46,23.0,1.0,positive,31
t12 t36 t53 t77 t14 t87 t53 t67 t96 t98 t96 t22 t87 t94 t67 t97 t40 t36 t53 t3 t96 t36 t53 t3 t96 t3 t13 t64 t58 t94 t13,13.0,1.0,positive,31
t12 t26 t97 t36 t39 t36 t53 t77 t58 t25 t84 t67 t6 t82 t95 t36 t53 t36 t53 t77 t72 t96 t36 t53 t77 t4 t96 t79 t13 t27 t6,12.0,1.0,positive,31
t12 t14 t87 t53 t26 t96 t26 t13 t67 t83 t14 t87 t53 t3 t96 t72 t74 t95 t25 t87 t94 t13 t98 t92 t12 t3 t97 t94 t84 t40 t26,18.0,1.0,positive,31
t12 t14 t87 t53 t77 t36 t53 t77 t36 t53 t14 t87 t53 t26 t96 t3 t26 t94 t13 t96 t4 t96 t64 t58 t94 t67 t67 t79 t84 t40 t3,20.0,1.0,positive,31
t25 t84 t40 t36 t53 t77 t26 t53 t12 t26 t49 t95 t25 t26 t94 t28 t94 t53 t12 t3 t28 t94 t67 t74 t95 t22 t28 t94 t28 t94 t13,20.0,1.0,positive,31
t25 t97 t36 t95 t77 t87 t53 t26 t96 t14 t87 t53 t36 t53 t26 t96 t7 t96 t95 t12 t26 t84 t12 t26 t97 t79 t96 t72 t58 t94 t67,18.0,1.0,positive,31
t12 t3 t97 t40 t36 t53 t77 t36 t53 t77 t3 t68 t95 t25 t28 t94 t67 t49 t39 t25 t63 t94 t28 t94 t13 t49 t39 t22 t87 t94 t13,18.0,1.0,positive,31
t67 t97 t58 t4 t79 t82 t16 t4 t53 t36 t74 t79 t7 t12 t82 t9 t3 t94 t58 t98 t53 t14 t46 t63 t68 t4 t3 t76 t70 t55 t46,,,negative,31
t40 t13 t82 t49 t64 t13 t26 t70 t58 t25 t77 t55 t98 t9 t94 t87 t84 t77 t16 t9 t44 t26 t7 t13 t16 t6 t44 t95 t46 t25 t9,,,negative,31
t96 t87 t63 t74 t12 t83 t26 t49 t92 t96 t67 t46 t94 t74 t98 t98 t28 t94 t22 t25 t98 t16 t94 t4 t16 t68 t97 t8 t14 t40 t16,,,negative,31
t13 t7 t67 t92 t16 t40 t79 t53 t98 t76 t44 t70 t40 t98 t22 t79 t97 t53 t9 t27 t14 t58 t49 t26 t64 t7 t49 t25 t49 t27 t14,,,negative,31
t28 t83 t44 t96 t67 t76 t16 t3 t97 t44 t94 t79 t36 t83 t8 t84 t49 t76 t95 t63 t79 t94 t79 t67 t96 t74 t7 t76 t7 t28 t63,,,negative,31
t72 t67 t4 t94 t25 t28 t12 t22 t7 t55 t27 t26 t4 t25 t9 t95 t55 t25 t27 t84 t96 t55 t53 t46 t39 t25 t96 t9 t63 t36 t3,,,negative,31
t8 t28 t98 t95 t72 t84 t53 t13 t12 t77 t95 t74 t74 t12 t44 t77 t84 t55 t12 t28 t74 t76 t3 t64 t82 t74 t94 t97 t84 t70 t49,,,negative,31
t49 t28 t22 t25 t96 t27 t39 t70 t79 t70 t9 t92 t58 t14 t79 t46 t44 t4 t40 t8 t83 t22 t40 t16 t8 t98 t25 t98 t36 t58 t44,,,negative,31
t87 t67 t4 t53 t63 t77 t8 t87 t77 t96 t14 t76 t92 t6 t64 t67 t97 t36 t36 t28 t40 t77 t63 t13 t58 t4 t36 t84 t4 t77 t67,,,negative,31
t64 t68 t94 t16 t87 t4 t12 t53 t84 t4 t58 t70 t53 t63 t16 t77 t46 t84 t72 t36 t46 t76 t25 t7 t13 t82 t4 t63 t95 t40 t7,,,negative,31
t12 t36 t53 t77 t76 t12 t36 t53 t36 t53 t3 t96 t7 t96 t79 t96 t26 t58 t94 t67 t97 t79 t97 t46 t68 t36 t39 t95 t36 t53 t13 t96,18.0,1.0,positive,32
t12 t77 t87 t53 t26 t96 t77 t87 t53 t13 t96 t49 t39 t25 t63 t94 t28 t94 t13 t84 t55 t36 t53 t13 t96 t49 t55 t95 t36 t53 t13 t96,14.0,1.0,positive,32
t12 t36 t53 t77 t36 t53 t8 t7 t96 t79 t74 t95 t12 t36 t53 t77 t7 t96 t27 t83 t72 t98 t92 t25 t97 t94 t87 t94 t67 t84 t40 t3,22.0,1.0,positive,32
t25 t84 t40 t36 t53 t36 t53 t26 t96 t14 t87 t53 t77 t7 t96 t64 t26 t94 t13 t96 t4 t96 t27 t44 t49 t55 t26 t68 t40 t95 t39 t3,17.0,1.0,positive,32
t12 t14 t87 t53 t8 t14 t87 t53 t14 t87 t53 t13 t96 t96 t26 t53 t25 t53 t12 t26 t26 t94 t87 t94 t87 t94 t67 t26 t94 t13 t84 t46,20.0,1.0,positive,32
t25 t97 t40 t14 t87 t53 t36 t53 t77 t87 t53 t26 t96 t72 t96 t14 t87 t53 t67 t96 t49 t95 t25 t58 t94 t87 t94 t67 t96 t26 t13 t64,16.0,1.0,positive,32
t12 t14 t87 t53 t77 t87 t53 t77 t72 t96 t3 t13 t39 t25 t84 t12 t14 t87 t53 t26 t96 t36 t53 t13 t96 t26 t94 t13 t97 t79 t84 t46,16.0,1.0,positive,32
t25 t97 t55 t77 t87 t53 t77 t87 t53 t13 t96 t96 t72 t68 t36 t39 t95 t77 t87 t53 t3 t96 t58 t12 t36 t53 t77 t7 t96 t79 t84 t64,14.0,1.0,positive,32
t12 t36 t53 t77 t77 t87 t53 t77 t36 t53 t67 t96 t58 t94 t13 t74 t39 t22 t74 t95 t25 t87 t94 t87 t94 t67 t26 t94 t13 t97 t40 t3,19.0,1.0,positive,32
t12 t14 t87 t53 t77 t7 t96 t79 t97 t36 t95 t77 t87 t53 t36 t53 t77 t36 t53 t67 t96 t63 t94 t67 t96 t36 t53 t77 t72 t67 t67 t44,12.0,1.0,positive,32
t97 t98 t68 t12 t84 t74 t74 t40 t67 t40 t55 t7 t84 t72 t55 t77 t28 t3 t72 t7 t94 t70 t14 t49 t3 t13 t97 t72 t83 t6 t26 t72,,,negative,32
t53 t9 t98 t44 t39 t40 t58 t55 t6 t39 t74 t26 t36 t27 t9 t12 t27 t3 t39 t92 t26 t40 t64 t63 t28 t44 t6 t22 t49 t14 t55 t6,,,negative,32
t68 t26 t76 t74 t68 t3 t82 t77 t96 t97 t94 t79 t16 t63 t25 t28 t82 t79 t95 t74 t6 t14 t96 t55 t84 t22 t49 t63 t84 t87 t7 t8,,,negative,32
t53 t87 t16 t68 t9 t13 t6 t6 t25 t12 t92 t96 t82 t6 t84 t36 t98 t97 t74 t4 t40 t36 t94 t55 t98 t98 t79 t39 t82 t27 t7 t9,,,negative,32
t77 t27 t26 t70 t58 t9 t7 t76 t96 t44 t8 t49 t49 t94 t53 t87 t70 t63 t77 t14 t68 t83 t87 t74 t58 t97 t44 t98 t16 t8 t95 t7,,,negative,32
t87 t97 t63 t22 t22 t67 t49 t9 t44 t94 t27 t63 t92 t27 t12 t36 t97 t39 t98 t13 t6 t83 t39 t64 t36 t84 t22 t97 t46 t84 t8 t44,,,negative,32
t27 t96 t39 t68 t95 t44 t82 t3 t77 t4 t79 t67 t16 t25 t98 t25 t63 t79 t68 t55 t53 t4 t4 t64 t12 t28 t13 t77 t46 t27 t12 t95,,,negative,32
t46 t3 t77 t28 t36 t64 t68 t68 t14 t76 t36 t97 t97 t95 t25 t79 t84 t76 t3 t72 t14 t53 t72 t49 t53 t4 t55 t77 t27 t63 t9 t26,,,negative,32
t44 t8 t67 t97 t46 t77 t3 t3 t14 t92 t28 t84 t3 t28 t83 t16 t46 t9 t72 t40 t98 t16 t39 t82 t82 t94 t63 t64 t16 t27 t26 t9,,,negative,32
t53 t6 t63 t94 t94 t16 t87 t6 t83 t79 t83 t96 t53 t83 t22 t95 t26 t36 t68 t46 t6 t27 t49 t64 t22 t26 t6 t16 t12 t70 t12 t94,,,negative,32
t12 t77 t87 t53 t36 t53 t8 t26 t53 t12 t26 t87 t94 t13 t49 t39 t22 t28 t94 t67 t96 t98 t92 t12 t77 t87 t53 t67 t96 t97 t64 t97 t46,21.0,1.0,positive,33
t12 t26 t97 t40 t77 t87 t53 t77 t14 t87 t53 t67 t96 t13 t16 t83 t36 t53 t77 t26 t58 t94 t13 t53 t12 t26 t28 t94 t13 t76 t25 t97 t94,17.0,1.0,positive,33
t12 t36 t53 t8 t3 t13 t95 t25 t84 t25 t84 t39 t25 t97 t25 t84 t64 t84 t40 t36 t53 t77 t26 t98 t96 t22 t53 t25 t28 t94 t87 t94 t13,14.0,1.0,positive,33
t12 t3 t84 t40 t36 t53 t8 t58 t12 t36 t53 t14 t87 t53 t36 t53 t67 t96 t96 t98 t92 t12 t77 t87 t53 t8 t72 t97 t79 t96 t72 t97 t79,22.0,1.0,positive,33
t12 t26 t97 t55 t3 t68 t46 t68 t36 t39 t36 t53 t77 t14 t87 t53 t77 t14 t87 t53 t67 t96 t26 t94 t13 t26 t94 t13 t82 t95 t95 t95 t26,22.0,1.0,positive,33
t25 t84 t55 t77 t87 t53 t77 t87 t53 t77 t76 t12 t26 t84 t16 t44 t96 t26 t13 t27 t6 t82 t39 t14 t87 t53 t26 t96 t98 t92 t25 t97 t79,16.0,1.0,positive,33
t25 t97 t55 t36 t53 t36 t53 t77 t76 t12 t14 t87 t53 t77 t77 t87 t53 t13 t96 t13 t16 t9 t84 t16 t6 t96 t36 t53 t67 t96 t58 t94 t67,20.0,1.0,positive,33
t12 t26 t97 t40 t77 t87 t53 t36 t53 t3 t96 t3 t98 t96 t22 t28 t94 t67 t96 t26 t53 t12 t14 t87 t53 t77 t3 t26 t94 t13 t87 t94 t13,17.0,1.0,positive,33
t12 t3 t84 t55 t3 t82 t95 t36 t53 t26 t96 t26 t74 t95 t12 t36 t53 t77 t3 t53 t25 t58 t94 t63 t94 t63 t94 t87 t94 t67 t28 t94 t67,22.0,1.0,positive,33
t12 t14 t87 t53 t14 t87 t53 t77 t4 t96 t16 t6 t96 t58 t25 t97 t95 t25 t84 t12 t77 t87 t53 t67 t96 t97 t79 t84 t40 t36 t53 t77 t72,14.0,1.0,positive,33
t22 t82 t27 t46 t70 t12 t26 t83 t46 t79 t68 t9 t14 t36 t77 t79 t83 t8 t77 t53 t92 t72 t92 t68 t79 t36 t68 t26 t14 t84 t12 t64 t39,,,negative,33
t44 t49 t49 t46 t9 t25 t64 t27 t9 t92 t58 t82 t7 t64 t44 t58 t76 t82 t92 t67 t6 t94 t7 t16 t87 t13 t79 t94 t63 t58 t27 t44 t87,,,negative,33
t95 t4 t36 t77 t74 t72 t96 t82 t72 t46 t72 t14 t13 t9 t26 t9 t97 t40 t9 t67 t22 t68 t97 t55 t92 t16 t96 t77 t55 t97 t22 t97 t68,,,negative,33
t77 t14 t79 t64 t26 t82 t82 t98 t70 t3 t72 t72 t36 t7 t14 t58 t97 t25 t63 t44 t12 t84 t12 t13 t12 t58 t79 t74 t36 t82 t9 t72 t14,,,negative,33
t92 t96 t9 t40 t44 t27 t77 t7 t13 t72 t8 t92 t98 t84 t77 t26 t16 t79 t3 t64 t96 t27 t28 t70 t16 t95 t84 t92 t40 t68 t46 t40 t8,,,negative,33
t27 t63 t46 t53 t58 t3 t67 t55 t14 t67 t40 t22 t40 t22 t22 t44 t28 t53 t67 t13 t63 t12 t96 t92 t9 t8 t46 t84 t92 t12 t95 t14 t53,,,negative,33
t63 t94 t84 t94 t26 t22 t12 t13 t84 t13 t46 t63 t77 t79 t3 t8 t53 t25 t28 t98 t39 t74 t77 t74 t40 t84 t96 t55 t7 t83 t40 t83 t6,,,negative,33
t3 t63 t68 t79 t12 t74 t63 t94 t97 t22 t84 t70 t58 t97 t84 t58 t82 t98 t82 t70 t44 t94 t67 t79 t96 t95 t64 t68 t7 t16 t95 t4 t36,,,negative,33
t53 t98 t44 t84 t68 t46 t22 t9 t97 t26 t96 t72 t12 t82 t8 t9 t98 t87 t16 t55 t63 t44 t39 t82 t58 t96 t67 t44 t6 t7 t82 t14 t7,,,negative,33
t58 t68 t67 t14 t4 t26 t12 t68 t63 t67 t40 t13 t67 t53 t28 t92 t96 t7 t39 t79 t27 t63 t39 t14 t27 t77 t6 t39 t36 t95 t87 t7 t8,,,negative,33
t12 t3 t84 t40 t77 t87 t53 t3 t96 t58 t12 t36 t53 t13 t96 t84 t16 t83 t14 t87 t53 t13 t96 t13 t79 t4 t96 t95 t25 t84 t12 t26 t84 t94,16.0,1.0,positive,34
t12 t36 t53 t77 t36 t53 t8 t26 t98 t96 t22 t28 t94 t13 t74 t95 t12 t14 t87 t53 t8 t3 t53 t25 t58 t94 t87 t94 t13 t28 t94 t13 t84 t46,21.0,1.0,positive,34
t12 t14 t87 t53 t77 t26 t49 t39 t12 t3 t58 t94 t28 t94 t13 t84 t36 t39 t14 t87 t53 t8 t77 t87 t53 t67 t96 t13 t64 t74 t36 t95 t95 t3,14.0,1.0,positive,34
t12 t36 t53 t36 t53 t67 t96 t96 t26 t49 t95 t12 t36 t53 t8 t7 t96 t39 t25 t84 t25 t97 t16 t6 t87 t94 t13 t97 t40 t14 t87 t53 t13 t96,20.0,1.0,positive,34
t12 t77 t87 t53 t77 t87 t53 t3 t96 t3 t58 t94 t13 t96 t77 t87 t53 t3 t96 t72 t63 t94 t13 t97 t40 t36 t53 t3 t96 t58 t12 t26 t84 t79,13.0,1.0,positive,34
t25 t84 t40 t36 t53 t14 t87 t53 t77 t87 t53 t67 t96 t96 t26 t26 t94 t67 t96 t76 t12 t14 t87 t53 t77 t26 t53 t12 t3 t87 t94 t13 t97 t64,18.0,1.0,positive,34
t12 t14 t87 t53 t77 t14 t87 t53 t8 t3 t74 t95 t25 t58 t94 t28 t94 t13 t63 t94 t67 t84 t36 t95 t36 t53 t8 t26 t98 t96 t22 t28 t94 t67,17.0,1.0,positive,34
t12 t77 t87 t53 t67 t96 t97 t36 t39 t26 t68 t46 t74 t36 t95 t95 t39 t77 t87 t53 t67 t96 t82 t95 t3 t68 t40 t39 t36 t53 t8 t26 t13 t79,17.0,1.0,positive,34
t12 t77 t87 t53 t36 t53 t77 t87 t53 t8 t72 t96 t4 t96 t64 t96 t36 t53 t13 t96 t26 t94 t67 t97 t55 t14 t87 t53 t3 t96 t26 t63 t94 t67,14.0,1.0,positive,34
t12 t3 t84 t46 t82 t95 t36 t53 t77 t87 t53 t8 t77 t87 t53 t13 t96 t58 t94 t67 t49 t95 t22 t87 t94 t67 t96 t36 t53 t67 t96 t26 t94 t67,17.0,1.0,positive,34
t84 t55 t87 t68 t16 t83 t68 t87 t9 t55 t13 t6 t44 t77 t96 t3 t74 t92 t8 t70 t46 t63 t67 t97 t79 t92 t76 t97 t53 t64 t76 t55 t39 t74,,,negative,34
t14 t26 t25 t3 t4 t67 t72 t76 t27 t82 t63 t76 t72 t49 t27 t87 t25 t40 t25 t77 t46 t74 t79 t36 t22 t79 t64 t40 t12 t67 t94 t4 t83 t36,,,negative,34
t95 t36 t98 t77 t16 t46 t70 t28 t39 t44 t4 t7 t22 t28 t82 t40 t28 t84 t27 t44 t82 t98 t25 t44 t84 t44 t94 t27 t22 t83 t4 t79 t94 t53,,,negative,34
t4 t98 t40 t74 t72 t79 t27 t36 t95 t44 t36 t6 t53 t76 t3 t28 t72 t84 t55 t94 t63 t49 t8 t49 t70 t79 t7 t49 t79 t6 t3 t72 t3 t14,,,negative,34
t68 t49 t49 t74 t40 t84 t64 t72 t79 t8 t64 t83 t46 t87 t14 t77 t79 t58 t96 t14 t58 t64 t13 t58 t3 t96 t46 t14 t12 t79 t95 t22 t77 t70,,,negative,34
t97 t6 t26 t68 t94 t49 t58 t96 t7 t25 t76 t67 t8 t3 t13 t76 t12 t83 t97 t9 t82 t25 t39 t13 t3 t74 t7 t92 t76 t97 t7 t77 t82 t97,,,negative,34
t26 t97 t83 t58 t79 t95 t76 t82 t12 t26 t13 t58 t74 t4 t4 t4 t74 t79 t79 t84 t68 t27 t39 t36 t96 t46 t4 t83 t63 t74 t26 t16 t72 t58,,,negative,34
t49 t40 t12 t49 t74 t46 t94 t26 t74 t84 t74 t13 t12 t8 t49 t6 t16 t83 t96 t14 t49 t25 t4 t7 t70 t25 t84 t79 t76 t7 t58 t28 t63 t44,,,negative,34
