sample,mean_parse_height,num_parses,type,length
t41 t34 t59 t16 t29 t40 t34 t71 t78 t66 t91 t71 t96 t47 t52 t5 t34 t71 t18 t99 t97 t87 t91 t91 t63 t46 t53 t9,20.0,1.0,positive,28
t41 t23 t36 t31 t34 t36 t49 t68 t76 t87 t31 t29 t30 t71 t35 t90 t40 t91 t83 t68 t16 t29 t40 t28 t39 t83 t53 t40,19.0,1.0,positive,28
t41 t34 t40 t68 t93 t58 t23 t36 t58 t86 t91 t77 t49 t68 t16 t29 t40 t34 t78 t53 t67 t91 t90 t67 t91 t77 t91 t91,15.0,1.0,positive,28
t41 t23 t51 t34 t61 t76 t65 t23 t51 t16 t4 t4 t5 t27 t40 t34 t71 t30 t78 t2 t91 t53 t40 t90 t9 t91 t29 t83,16.0,1.0,positive,28
t41 t34 t51 t96 t95 t34 t71 t26 t15 t52 t94 t40 t27 t27 t29 t40 t62 t90 t40 t91 t93 t53 t14 t90 t67 t91 t4 t91,13.0,1.0,positive,28
t41 t34 t40 t68 t93 t58 t61 t34 t78 t91 t31 t31 t29 t85 t9 t68 t59 t31 t4 t65 t18 t46 t59 t29 t29 t85 t35 t4,14.0,1.0,positive,28
t41 t34 t59 t42 t25 t41 t23 t61 t87 t82 t42 t9 t41 t23 t51 t16 t29 t53 t86 t91 t77 t87 t60 t60 t9 t93 t27 t4,20.0,1.0,positive,28
t93 t63 t43 t58 t63 t85 t39 t94 t71 t16 t91 t31 t51 t42 t28 t78 t67 t95 t90 t15 t86 t67 t82 t71 t59 t60 t23 t40,,,negative,28
t0 t43 t82 t47 t36 t67 t45 t99 t31 t19 t82 t53 t61 t51 t86 t70 t27 t63 t90 t61 t5 t0 t86 t42 t16 t68 t87 t95,,,negative,28
t63 t8 t46 t49 t41 t71 t50 t18 t40 t82 t28 t19 t59 t68 t36 t53 t51 t82 t85 t14 t85 t43 t18 t91 t34 t69 t58 t26,,,negative,28
t12 t40 t99 t46 t91 t89 t71 t60 t85 t15 t27 t12 t26 t82 t25 t8 t46 t27 t53 t91 t19 t43 t74 t83 t58 t71 t92 t26,,,negative,28
t58 t46 t36 t30 t15 t12 t12 t70 t81 t91 t43 t53 t89 t61 t6 t36 t22 t68 t63 t15 t86 t89 t91 t8 t95 t92 t29 t29,,,negative,28
t54 t66 t76 t49 t85 t53 t9 t29 t69 t47 t45 t43 t54 t68 t87 t25 t90 t81 t2 t30 t2 t15 t59 t14 t74 t77 t96 t2,,,negative,28
t30 t82 t82 t96 t82 t30 t0 t94 t62 t97 t99 t15 t45 t41 t45 t76 t39 t31 t70 t78 t4 t94 t58 t54 t60 t64 t52 t41,,,negative,28
t9 t34 t80 t35 t68 t39 t92 t51 t39 t25 t34 t68 t92 t92 t58 t52 t68 t14 t8 t78 t25 t92 t53 t14 t89 t41 t53 t58,,,negative,28
t40 t67 t90 t60 t67 t61 t12 t52 t26 t25 t87 t26 t63 t54 t6 t90 t35 t0 t69 t99 t40 t63 t61 t78 t65 t61 t30 t9,,,negative,28
t86 t18 t30 t6 t2 t18 t15 t40 t39 t67 t30 t64 t85 t95 t65 t63 t71 t23 t9 t95 t27 t94 t45 t58 t94 t36 t14 t40,,,negative,28
t41 t23 t51 t16 t29 t40 t43 t34 t51 t50 t27 t27 t53 t64 t60 t60 t40 t4 t49 t59 t12 t97 t59 t12 t97 t39 t93 t53 t9,20.0,1.0,positive,29
t41 t34 t51 t23 t50 t29 t85 t40 t77 t64 t96 t27 t99 t40 t27 t53 t40 t34 t71 t30 t78 t2 t91 t59 t12 t49 t29 t85 t9,15.0,1.0,positive,29
t41 t23 t51 t34 t51 t16 t87 t18 t16 t49 t4 t77 t8 t34 t71 t52 t50 t58 t31 t4 t5 t71 t96 t47 t52 t50 t58 t61 t93,17.0,1.0,positive,29
t41 t23 t36 t23 t51 t23 t92 t93 t77 t12 t60 t39 t29 t85 t40 t31 t93 t68 t42 t14 t92 t23 t50 t4 t29 t40 t27 t53 t9,15.0,1.0,positive,29
t41 t34 t92 t29 t46 t86 t36 t46 t4 t36 t40 t62 t4 t29 t40 t27 t53 t9 t53 t14 t77 t91 t60 t60 t90 t91 t4 t71 t9,23.0,1.0,positive,29
t41 t23 t50 t86 t91 t87 t53 t64 t71 t9 t90 t9 t91 t19 t29 t27 t40 t65 t68 t31 t18 t29 t85 t40 t53 t40 t4 t29 t4,15.0,1.0,positive,29
t41 t23 t40 t5 t86 t91 t77 t49 t68 t23 t46 t81 t94 t86 t45 t76 t78 t63 t87 t96 t27 t47 t62 t42 t9 t92 t31 t4 t4,19.0,1.0,positive,29
t41 t23 t43 t68 t42 t83 t92 t31 t83 t29 t46 t86 t36 t40 t34 t71 t30 t52 t16 t58 t91 t27 t53 t9 t60 t60 t90 t91 t4,19.0,1.0,positive,29
t41 t31 t29 t40 t34 t71 t87 t42 t36 t42 t14 t77 t91 t5 t34 t50 t4 t5 t52 t50 t77 t12 t43 t67 t53 t90 t91 t77 t91,17.0,1.0,positive,29
t41 t34 t51 t31 t4 t77 t12 t34 t71 t87 t91 t71 t96 t31 t60 t60 t36 t52 t87 t91 t29 t46 t86 t36 t85 t14 t4 t71 t9,15.0,1.0,positive,29
t63 t63 t81 t30 t59 t15 t8 t61 t91 t42 t78 t70 t30 t40 t71 t76 t80 t70 t52 t9 t50 t52 t53 t39 t61 t43 t41 t49 t27,,,negative,29
t46 t69 t30 t66 t86 t19 t47 t31 t69 t68 t96 t23 t66 t50 t99 t51 t14 t70 t49 t81 t6 t65 t89 t50 t43 t86 t27 t2 t62,,,negative,29
t58 t90 t5 t87 t76 t82 t23 t91 t2 t5 t81 t59 t67 t12 t11 t51 t18 t2 t9 t31 t86 t47 t69 t16 t96 t6 t31 t94 t4,,,negative,29
t80 t92 t62 t27 t23 t8 t26 t8 t19 t76 t34 t93 t39 t28 t69 t76 t54 t30 t19 t25 t97 t87 t35 t68 t0 t43 t87 t4 t27,,,negative,29
t29 t97 t89 t22 t77 t51 t77 t96 t95 t96 t15 t15 t50 t95 t40 t52 t5 t15 t42 t78 t11 t80 t52 t63 t9 t22 t19 t35 t46,,,negative,29
t91 t80 t69 t78 t69 t19 t91 t42 t11 t31 t54 t4 t27 t40 t59 t51 t4 t34 t54 t60 t60 t52 t87 t87 t39 t59 t87 t15 t41,,,negative,29
t29 t78 t81 t27 t40 t16 t25 t36 t59 t89 t54 t83 t70 t36 t81 t60 t46 t83 t2 t51 t96 t28 t8 t30 t64 t77 t26 t15 t25,,,negative,29
t60 t22 t91 t74 t42 t82 t40 t52 t96 t42 t52 t19 t53 t49 t83 t82 t41 t28 t25 t68 t60 t2 t0 t27 t66 t82 t12 t81 t16,,,negative,29
t11 t67 t19 t2 t69 t60 t41 t59 t87 t90 t64 t49 t41 t51 t47 t30 t93 t96 t66 t83 t66 t69 t26 t6 t61 t9 t54 t70 t96,,,negative,29
t80 t6 t40 t93 t78 t60 t63 t23 t87 t95 t87 t71 t30 t35 t83 t8 t15 t4 t6 t86 t94 t0 t23 t53 t16 t35 t11 t64 t78,,,negative,29
t41 t23 t40 t68 t59 t76 t78 t91 t49 t68 t34 t65 t31 t29 t40 t34 t71 t78 t2 t91 t71 t34 t99 t58 t78 t66 t91 t53 t40 t83,19.0,1.0,positive,30
t41 t34 t40 t11 t46 t58 t52 t58 t50 t34 t96 t27 t86 t63 t23 t92 t27 t31 t93 t68 t59 t31 t83 t29 t85 t67 t91 t90 t40 t91,15.0,1.0,positive,30
t41 t34 t40 t5 t76 t78 t91 t77 t34 t61 t59 t34 t51 t50 t93 t31 t93 t68 t59 t31 t29 t30 t71 t14 t4 t29 t40 t27 t53 t9,15.0,1.0,positive,30
t41 t34 t51 t23 t92 t27 t93 t5 t34 t71 t30 t52 t52 t58 t34 t71 t18 t97 t52 t58 t96 t47 t52 t50 t58 t63 t27 t58 t61 t93,20.0,1.0,positive,30
t41 t23 t59 t15 t11 t11 t67 t58 t96 t95 t92 t34 t96 t27 t90 t40 t42 t9 t41 t31 t29 t85 t40 t27 t85 t35 t4 t4 t97 t83,18.0,1.0,positive,30
t41 t34 t51 t34 t59 t34 t65 t31 t83 t29 t30 t71 t40 t5 t34 t71 t18 t99 t97 t52 t94 t40 t40 t27 t53 t14 t4 t4 t29 t83,14.0,1.0,positive,30
t41 t34 t61 t65 t42 t12 t42 t40 t41 t31 t93 t87 t30 t49 t87 t30 t97 t29 t40 t62 t90 t14 t77 t91 t91 t83 t53 t35 t77 t91,14.0,1.0,positive,30
t41 t34 t92 t87 t52 t50 t8 t71 t78 t66 t91 t71 t96 t95 t71 t34 t36 t58 t29 t29 t53 t86 t91 t77 t87 t60 t60 t14 t77 t91,18.0,1.0,positive,30
t41 t23 t51 t50 t29 t40 t34 t71 t42 t14 t77 t34 t96 t27 t99 t53 t16 t71 t35 t4 t96 t31 t71 t36 t86 t78 t66 t91 t53 t40,19.0,1.0,positive,30
t41 t34 t51 t34 t51 t93 t58 t65 t68 t31 t39 t29 t30 t71 t9 t83 t5 t62 t77 t91 t29 t30 t60 t60 t9 t29 t40 t27 t53 t40,16.0,1.0,positive,30
t5 t11 t86 t93 t19 t86 t14 t74 t42 t49 t35 t60 t49 t16 t49 t71 t59 t97 t70 t69 t6 t36 t4 t61 t2 t41 t66 t27 t29 t61,,,negative,30
t14 t22 t61 t60 t83 t51 t35 t65 t77 t27 t90 t4 t69 t92 t66 t42 t71 t70 t50 t89 t31 t4 t19 t45 t51 t34 t11 t25 t49 t82,,,negative,30
t93 t5 t14 t60 t83 t52 t30 t50 t63 t6 t30 t85 t46 t54 t94 t97 t92 t47 t31 t77 t96 t92 t8 t15 t15 t42 t81 t9 t16 t31,,,negative,30
t78 t65 t89 t8 t82 t5 t95 t66 t15 t49 t91 t78 t95 t65 t25 t52 t78 t87 t16 t74 t63 t67 t54 t8 t5 t69 t60 t27 t4 t29,,,negative,30
t41 t12 t77 t36 t77 t86 t85 t65 t66 t42 t87 t83 t70 t90 t31 t68 t40 t81 t39 t16 t71 t63 t58 t9 t42 t99 t92 t64 t87 t31,,,negative,30
t54 t30 t58 t29 t70 t86 t69 t18 t47 t99 t76 t0 t74 t54 t26 t5 t67 t28 t9 t74 t18 t9 t36 t39 t46 t39 t58 t12 t61 t97,,,negative,30
t69 t91 t66 t16 t83 t42 t65 t14 t49 t66 t71 t29 t50 t30 t87 t61 t12 t77 t36 t99 t26 t14 t4 t94 t51 t99 t18 t87 t71 t96,,,negative,30
t92 t49 t65 t95 t6 t62 t85 t19 t5 t54 t92 t18 t82 t5 t97 t53 t70 t40 t86 t68 t46 t83 t61 t99 t30 t8 t22 t74 t0 t2,,,negative,30
t35 t92 t43 t62 t18 t66 t77 t25 t62 t60 t35 t11 t87 t93 t8 t68 t53 t85 t4 t26 t9 t60 t77 t89 t71 t60 t8 t19 t45 t61,,,negative,30
t28 t94 t5 t47 t4 t53 t31 t30 t90 t71 t6 t83 t35 t67 t18 t53 t11 t26 t63 t77 t34 t85 t41 t74 t50 t12 t2 t40 t61 t22,,,negative,30
t41 t23 t40 t5 t76 t78 t91 t49 t68 t76 t87 t34 t59 t76 t65 t31 t29 t40 t27 t53 t40 t83 t29 t40 t62 t4 t29 t85 t40 t53 t40,16.0,1.0,positive,31
t41 t34 t43 t68 t96 t31 t71 t12 t70 t11 t86 t42 t14 t4 t41 t23 t59 t59 t34 t40 t12 t31 t31 t4 t68 t16 t29 t85 t9 t93 t4,18.0,1.0,positive,31
t41 t34 t40 t5 t76 t78 t91 t77 t23 t50 t87 t30 t49 t31 t93 t68 t42 t25 t92 t31 t29 t30 t71 t9 t40 t27 t53 t9 t4 t97 t83,14.0,1.0,positive,31
t41 t31 t29 t40 t34 t71 t52 t58 t11 t62 t42 t67 t91 t4 t77 t64 t96 t27 t36 t30 t71 t40 t52 t58 t52 t47 t68 t77 t12 t53 t9,18.0,1.0,positive,31
t41 t23 t92 t59 t19 t97 t65 t18 t97 t59 t97 t40 t34 t71 t18 t99 t97 t52 t94 t40 t53 t40 t4 t29 t40 t27 t53 t40 t4 t97 t93,17.0,1.0,positive,31
t41 t23 t43 t68 t76 t65 t31 t29 t46 t62 t45 t91 t99 t40 t27 t53 t9 t71 t9 t40 t0 t77 t91 t83 t53 t14 t77 t91 t4 t97 t4,18.0,1.0,positive,31
t41 t23 t92 t85 t14 t90 t9 t91 t4 t49 t16 t87 t26 t23 t51 t15 t62 t4 t29 t53 t64 t60 t60 t9 t83 t77 t8 t12 t97 t27 t93,22.0,1.0,positive,31
t41 t23 t40 t94 t46 t58 t61 t92 t64 t96 t27 t34 t78 t91 t77 t31 t31 t29 t85 t14 t4 t68 t59 t31 t29 t53 t16 t60 t60 t40 t4,14.0,1.0,positive,31
t41 t34 t59 t59 t34 t43 t68 t34 t65 t34 t51 t16 t27 t29 t40 t65 t68 t34 t92 t39 t4 t53 t14 t77 t91 t93 t29 t40 t27 t53 t9,20.0,1.0,positive,31
t41 t23 t40 t68 t52 t58 t34 t51 t50 t27 t27 t29 t85 t9 t77 t8 t76 t71 t18 t36 t97 t87 t91 t63 t34 t50 t31 t4 t68 t16 t4,19.0,1.0,positive,31
t51 t5 t76 t61 t14 t81 t25 t93 t64 t69 t11 t96 t11 t94 t70 t51 t18 t18 t66 t16 t16 t70 t34 t61 t63 t34 t97 t2 t91 t85 t62,,,negative,31
t45 t68 t40 t63 t78 t69 t92 t93 t76 t81 t47 t82 t14 t66 t54 t91 t46 t91 t36 t93 t66 t80 t81 t11 t59 t95 t31 t19 t54 t18 t35,,,negative,31
t83 t68 t61 t27 t39 t0 t54 t12 t46 t27 t58 t9 t83 t91 t82 t5 t35 t11 t39 t96 t74 t77 t11 t18 t23 t2 t93 t0 t80 t12 t87,,,negative,31
t14 t62 t80 t58 t11 t11 t78 t68 t90 t26 t91 t99 t8 t0 t74 t52 t25 t69 t34 t9 t22 t47 t40 t63 t51 t14 t35 t87 t59 t64 t54,,,negative,31
t39 t70 t42 t12 t68 t58 t71 t8 t71 t27 t91 t93 t26 t63 t39 t62 t18 t12 t14 t42 t36 t74 t63 t83 t42 t12 t89 t63 t34 t58 t97,,,negative,31
t18 t96 t8 t50 t51 t90 t41 t14 t62 t41 t28 t0 t68 t41 t74 t54 t94 t15 t53 t23 t36 t4 t69 t11 t94 t92 t18 t36 t47 t4 t15,,,negative,31
t68 t78 t11 t8 t85 t16 t90 t64 t28 t29 t14 t74 t22 t12 t5 t45 t4 t58 t85 t68 t97 t93 t42 t54 t59 t90 t25 t36 t42 t2 t12,,,negative,31
t25 t59 t78 t9 t63 t66 t66 t97 t50 t97 t8 t63 t19 t66 t92 t49 t15 t71 t26 t61 t74 t59 t12 t51 t63 t58 t50 t59 t63 t74 t81,,,negative,31
t61 t92 t36 t36 t59 t68 t77 t61 t99 t6 t90 t68 t27 t68 t64 t60 t76 t62 t99 t46 t28 t35 t69 t60 t78 t71 t30 t40 t11 t81 t59,,,negative,31
t62 t67 t51 t16 t99 t83 t0 t91 t15 t94 t8 t69 t25 t94 t87 t64 t4 t70 t35 t27 t59 t58 t93 t41 t25 t91 t68 t69 t36 t51 t47,,,negative,31
t41 t31 t29 t40 t43 t34 t40 t94 t86 t45 t86 t91 t87 t96 t27 t86 t63 t31 t31 t29 t30 t71 t40 t68 t16 t59 t12 t49 t39 t4 t53 t9,22.0,1.0,positive,32
t41 t34 t51 t50 t87 t52 t61 t76 t87 t34 t50 t29 t85 t35 t90 t40 t91 t77 t12 t40 t68 t59 t86 t91 t49 t46 t71 t31 t93 t5 t97 t93,22.0,1.0,positive,32
t41 t23 t40 t5 t86 t91 t77 t23 t92 t31 t4 t68 t34 t65 t31 t29 t85 t40 t65 t52 t50 t80 t71 t34 t99 t58 t29 t29 t22 t60 t60 t9,13.0,1.0,positive,32
t41 t34 t61 t76 t87 t31 t93 t27 t85 t9 t4 t29 t29 t40 t34 t71 t78 t46 t81 t5 t47 t86 t42 t40 t77 t8 t96 t47 t87 t91 t53 t40,19.0,1.0,positive,32
t41 t34 t61 t42 t83 t92 t34 t92 t29 t40 t0 t4 t4 t53 t14 t4 t29 t40 t87 t68 t23 t51 t16 t18 t29 t53 t64 t60 t60 t40 t53 t9,14.0,1.0,positive,32
t41 t23 t51 t15 t43 t34 t51 t96 t31 t71 t40 t86 t34 t71 t18 t69 t78 t66 t91 t18 t29 t40 t34 t71 t30 t52 t50 t58 t61 t53 t40 t93,17.0,1.0,positive,32
t41 t23 t61 t87 t82 t42 t9 t41 t31 t29 t22 t60 t60 t35 t4 t85 t40 t4 t49 t40 t28 t18 t29 t40 t27 t53 t9 t53 t9 t4 t49 t83,16.0,1.0,positive,32
t41 t31 t29 t53 t34 t71 t30 t52 t50 t65 t30 t97 t77 t71 t80 t46 t47 t68 t86 t42 t40 t77 t12 t15 t91 t77 t65 t60 t60 t90 t91 t4,23.0,1.0,positive,32
t41 t34 t51 t96 t47 t34 t71 t26 t15 t52 t59 t59 t23 t50 t93 t27 t77 t71 t30 t29 t40 t0 t4 t29 t40 t27 t53 t9 t53 t90 t91 t4,16.0,1.0,positive,32
t41 t23 t92 t29 t40 t34 t71 t30 t52 t59 t59 t34 t51 t16 t93 t65 t30 t29 t27 t77 t71 t52 t16 t58 t61 t71 t31 t4 t5 t53 t35 t4,19.0,1.0,positive,32
t4 t86 t9 t67 t89 t94 t12 t4 t11 t83 t63 t18 t19 t5 t26 t61 t12 t96 t78 t45 t50 t36 t93 t9 t15 t58 t40 t47 t89 t46 t65 t89,,,negative,32
t30 t70 t50 t58 t71 t80 t95 t25 t52 t23 t80 t23 t96 t39 t16 t59 t35 t59 t89 t81 t66 t64 t86 t65 t63 t71 t68 t12 t63 t43 t27 t97,,,negative,32
t39 t71 t60 t35 t42 t42 t92 t9 t69 t54 t27 t95 t14 t50 t29 t93 t35 t81 t66 t67 t19 t8 t50 t66 t45 t71 t43 t15 t36 t82 t85 t61,,,negative,32
t60 t86 t23 t92 t14 t81 t42 t8 t22 t15 t76 t65 t2 t87 t34 t50 t97 t97 t26 t68 t11 t12 t81 t74 t26 t0 t18 t58 t49 t81 t29 t64,,,negative,32
t29 t64 t42 t12 t67 t26 t34 t5 t52 t52 t86 t5 t45 t34 t65 t25 t86 t97 t70 t90 t22 t18 t28 t82 t92 t69 t49 t26 t46 t69 t86 t36,,,negative,32
t82 t36 t27 t52 t39 t60 t82 t47 t14 t86 t39 t71 t83 t31 t22 t35 t2 t34 t86 t65 t15 t81 t53 t50 t70 t97 t58 t90 t76 t29 t29 t59,,,negative,32
t19 t41 t23 t31 t85 t29 t65 t25 t96 t42 t31 t46 t15 t22 t5 t30 t81 t74 t25 t8 t94 t9 t65 t5 t51 t60 t93 t27 t29 t69 t63 t30,,,negative,32
t46 t64 t45 t46 t6 t9 t12 t0 t51 t53 t26 t2 t39 t91 t78 t2 t81 t61 t49 t8 t19 t95 t22 t85 t49 t93 t50 t27 t76 t60 t90 t52,,,negative,32
t91 t26 t40 t36 t71 t58 t34 t60 t80 t71 t91 t46 t42 t43 t8 t53 t0 t2 t19 t95 t52 t29 t52 t66 t59 t40 t41 t78 t80 t0 t34 t62,,,negative,32
t66 t43 t76 t87 t62 t50 t15 t52 t36 t94 t60 t35 t40 t64 t22 t27 t27 t50 t9 t83 t35 t5 t41 t49 t29 t61 t87 t77 t52 t25 t45 t64,,,negative,32
t41 t34 t51 t50 t34 t65 t23 t46 t47 t68 t68 t23 t99 t58 t93 t58 t77 t42 t40 t5 t23 t36 t58 t12 t29 t29 t22 t60 t60 t67 t91 t77 t91,19.0,1.0,positive,33
t41 t34 t92 t27 t29 t40 t34 t71 t42 t25 t5 t96 t31 t60 t60 t40 t6 t52 t43 t68 t59 t23 t61 t76 t87 t31 t83 t4 t77 t71 t30 t53 t40,19.0,1.0,positive,33
t41 t23 t51 t31 t29 t85 t9 t77 t34 t96 t27 t36 t40 t60 t18 t93 t53 t9 t62 t4 t29 t40 t28 t39 t29 t22 t71 t67 t91 t4 t53 t9 t93,17.0,1.0,positive,33
t41 t34 t61 t76 t65 t23 t36 t34 t50 t34 t50 t31 t69 t12 t97 t4 t68 t16 t4 t53 t64 t60 t60 t35 t77 t91 t4 t29 t29 t40 t27 t53 t40,20.0,1.0,positive,33
t41 t34 t50 t29 t40 t34 t71 t80 t46 t47 t68 t5 t90 t40 t42 t35 t4 t77 t8 t15 t52 t50 t5 t40 t5 t86 t91 t31 t31 t4 t46 t53 t40,18.0,1.0,positive,33
t41 t23 t61 t16 t31 t60 t40 t12 t29 t29 t40 t62 t4 t29 t46 t4 t99 t46 t74 t60 t60 t14 t90 t35 t4 t91 t71 t40 t53 t35 t90 t9 t91,20.0,1.0,positive,33
t41 t23 t61 t34 t61 t16 t83 t77 t64 t96 t27 t36 t85 t40 t11 t5 t90 t9 t42 t40 t92 t23 t51 t50 t85 t9 t90 t14 t4 t91 t49 t83 t4,16.0,1.0,positive,33
t41 t34 t92 t29 t40 t34 t71 t30 t52 t40 t94 t86 t58 t61 t50 t16 t96 t27 t86 t91 t77 t49 t68 t59 t34 t51 t16 t4 t8 t71 t30 t53 t9,21.0,1.0,positive,33
t41 t23 t59 t59 t34 t50 t87 t18 t46 t59 t97 t27 t27 t27 t29 t22 t60 t60 t40 t87 t18 t69 t97 t29 t40 t34 t71 t30 t78 t66 t91 t53 t9,18.0,1.0,positive,33
t41 t34 t36 t34 t51 t96 t95 t27 t31 t29 t40 t62 t77 t91 t4 t53 t35 t4 t68 t16 t59 t19 t97 t40 t0 t77 t91 t93 t53 t40 t4 t29 t93,19.0,1.0,positive,33
t71 t65 t31 t87 t45 t61 t5 t85 t81 t18 t42 t16 t96 t53 t27 t2 t8 t65 t36 t15 t92 t27 t78 t16 t97 t50 t94 t65 t71 t51 t6 t83 t29,,,negative,33
t26 t31 t8 t19 t83 t78 t29 t83 t16 t28 t70 t41 t25 t6 t2 t30 t71 t92 t77 t60 t49 t93 t71 t90 t65 t68 t18 t53 t9 t42 t42 t95 t85,,,negative,33
t26 t36 t30 t60 t45 t31 t22 t36 t47 t95 t99 t27 t58 t34 t95 t23 t80 t36 t63 t43 t54 t94 t18 t28 t59 t96 t36 t80 t27 t27 t86 t86 t5,,,negative,33
t23 t78 t91 t8 t5 t28 t39 t92 t27 t34 t64 t47 t23 t19 t4 t67 t65 t91 t62 t93 t77 t46 t67 t74 t4 t50 t87 t68 t18 t12 t28 t77 t35,,,negative,33
t65 t35 t52 t42 t11 t29 t29 t47 t47 t59 t26 t86 t23 t30 t14 t16 t12 t35 t45 t36 t95 t65 t26 t68 t83 t61 t76 t69 t89 t93 t35 t29 t91,,,negative,33
t41 t97 t82 t52 t8 t61 t49 t78 t25 t92 t82 t2 t14 t4 t35 t19 t30 t91 t85 t70 t41 t41 t65 t40 t35 t71 t86 t94 t30 t46 t59 t31 t42,,,negative,33
t22 t34 t50 t65 t54 t14 t41 t22 t29 t34 t65 t74 t97 t67 t46 t25 t76 t59 t16 t34 t61 t77 t31 t14 t28 t35 t82 t6 t96 t12 t69 t60 t78,,,negative,33
t61 t29 t92 t43 t34 t53 t52 t15 t19 t14 t59 t99 t74 t78 t59 t94 t53 t91 t66 t9 t49 t74 t95 t42 t39 t45 t74 t78 t87 t74 t71 t85 t26,,,negative,33
t76 t54 t81 t91 t61 t65 t63 t58 t47 t50 t69 t76 t65 t47 t77 t70 t9 t31 t90 t82 t89 t99 t89 t65 t23 t77 t67 t29 t0 t16 t80 t85 t25,,,negative,33
t27 t90 t81 t59 t34 t93 t42 t71 t50 t12 t53 t0 t45 t66 t58 t50 t14 t70 t9 t2 t51 t54 t96 t58 t77 t62 t11 t45 t64 t76 t61 t46 t47,,,negative,33
t41 t34 t59 t16 t29 t40 t34 t71 t30 t52 t15 t34 t71 t52 t51 t50 t5 t43 t46 t71 t52 t58 t52 t51 t16 t5 t36 t49 t46 t58 t61 t53 t14 t4,23.0,1.0,positive,34
t41 t23 t61 t42 t25 t41 t23 t51 t52 t58 t34 t71 t52 t31 t4 t5 t34 t71 t30 t52 t94 t40 t58 t96 t47 t71 t31 t4 t5 t78 t66 t91 t93 t83,23.0,1.0,positive,34
t41 t34 t51 t93 t58 t34 t71 t42 t14 t5 t31 t29 t40 t27 t53 t35 t4 t77 t54 t52 t11 t40 t27 t87 t30 t29 t29 t46 t74 t71 t90 t91 t77 t91,19.0,1.0,positive,34
t41 t23 t51 t31 t29 t85 t14 t4 t77 t54 t34 t71 t87 t91 t71 t34 t50 t93 t5 t78 t66 t91 t30 t60 t60 t35 t90 t14 t4 t91 t77 t91 t97 t83,15.0,1.0,positive,34
t41 t34 t51 t50 t65 t18 t97 t59 t49 t34 t34 t99 t58 t11 t5 t77 t42 t9 t11 t46 t60 t40 t12 t12 t29 t59 t12 t49 t29 t85 t35 t90 t9 t91,18.0,1.0,positive,34
t41 t23 t59 t23 t61 t59 t31 t29 t40 t0 t77 t91 t29 t85 t40 t53 t40 t29 t53 t16 t71 t35 t77 t91 t5 t11 t62 t42 t9 t41 t23 t92 t83 t83,24.0,1.0,positive,34
t41 t34 t51 t34 t99 t58 t34 t71 t18 t97 t23 t99 t58 t63 t16 t65 t42 t83 t5 t15 t19 t49 t52 t11 t40 t29 t40 t62 t4 t83 t53 t67 t91 t4,22.0,1.0,positive,34
t41 t31 t29 t40 t87 t68 t34 t61 t96 t47 t11 t11 t67 t58 t93 t58 t43 t68 t16 t34 t96 t27 t90 t40 t42 t9 t92 t34 t92 t93 t18 t4 t53 t9,23.0,1.0,positive,34
t41 t34 t61 t96 t31 t71 t60 t45 t11 t86 t42 t40 t41 t34 t61 t76 t65 t23 t92 t83 t29 t40 t0 t4 t93 t53 t90 t91 t4 t29 t30 t60 t60 t9,14.0,1.0,positive,34
t41 t23 t43 t68 t59 t34 t51 t16 t27 t40 t34 t78 t53 t40 t4 t29 t29 t53 t16 t71 t35 t4 t29 t40 t62 t4 t29 t46 t74 t60 t60 t9 t53 t40,16.0,1.0,positive,34
t85 t41 t70 t0 t16 t4 t80 t34 t76 t41 t14 t61 t46 t43 t43 t64 t65 t39 t71 t47 t91 t93 t74 t54 t34 t15 t53 t85 t77 t92 t12 t34 t71 t53,,,negative,34
t36 t14 t18 t99 t71 t46 t4 t99 t60 t5 t59 t12 t96 t34 t74 t25 t86 t12 t97 t95 t42 t66 t76 t47 t43 t60 t58 t53 t27 t65 t2 t6 t71 t83,,,negative,34
t11 t15 t5 t76 t40 t41 t71 t62 t92 t87 t74 t39 t41 t62 t93 t97 t87 t35 t45 t78 t52 t64 t68 t14 t78 t9 t78 t96 t25 t39 t4 t6 t91 t41,,,negative,34
t4 t30 t28 t2 t2 t68 t65 t65 t14 t25 t23 t65 t9 t62 t89 t97 t25 t49 t59 t42 t51 t99 t9 t43 t65 t40 t63 t94 t91 t85 t74 t28 t19 t43,,,negative,34
t12 t47 t42 t93 t40 t76 t62 t64 t30 t53 t19 t97 t99 t5 t87 t52 t30 t15 t83 t54 t2 t89 t62 t64 t60 t26 t25 t11 t90 t26 t80 t25 t11 t66,,,negative,34
t15 t54 t70 t15 t41 t94 t25 t5 t52 t81 t63 t41 t61 t26 t5 t8 t71 t43 t76 t0 t66 t87 t63 t8 t43 t61 t63 t34 t47 t35 t45 t61 t30 t77,,,negative,34
t64 t43 t80 t35 t91 t4 t58 t4 t50 t25 t69 t68 t4 t27 t9 t12 t93 t5 t93 t59 t71 t35 t76 t89 t8 t40 t45 t66 t26 t65 t69 t92 t46 t53,,,negative,34
t93 t60 t58 t94 t83 t95 t83 t16 t0 t22 t70 t22 t97 t16 t91 t61 t12 t90 t91 t71 t53 t2 t64 t31 t54 t28 t82 t78 t90 t71 t42 t92 t31 t93,,,negative,34
